#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
     189   35.965   -0.334   -4.689   -9.612    8.481   -2.029    3.848   -0.699   -0.394   -0.610
     190   35.329   11.860  -12.183   -7.452    5.174    1.080    2.531   -5.672    2.824   -4.187
     191   29.637   16.736   -0.972  -10.409   -0.229    1.330   -2.114   -3.256    4.061   -6.906
     192   40.321   -0.856    3.722  -13.604    8.844   -0.717    7.361   -8.959   -3.458   -6.409
     193   26.047   15.931   15.783  -13.165   -1.443    0.374   13.026   -6.640    3.086   -5.876
     194   32.688    4.373   -0.509   -5.329    4.559   -3.053    6.908   -5.006   -0.680   -3.888
     195   24.214   22.984   -8.597   -4.540   -5.409   -4.484    1.308   -4.948    1.660   -4.433
     196   29.287   12.974   -7.380  -12.532   -2.144   -2.952   -4.042   -7.036    0.673    1.906
     197   37.690   11.381   -3.914  -11.625    3.440   -1.443    8.163   -3.784   -4.335    2.234
     198   36.183   13.389  -14.234  -14.295    6.630    4.152    5.415   -4.696    3.503   -1.136
     199   34.095   10.207   -5.593  -13.876   -0.316    3.296    1.595   -9.219   -0.869   -0.463
     200   33.428    9.671  -15.321  -11.519    4.605   -2.679    1.795   -7.972    2.893    0.449
     201   36.911   -1.738    1.491  -12.701    4.459   -4.449    6.529   -5.246   -1.725   -4.387
     202   31.828   12.841  -10.928  -16.224   -0.862    9.896   -1.223   -3.847    6.470   -6.986
     203   34.701   -1.426   -0.419  -16.262    0.205   -3.607    4.306  -11.157   -7.979    5.418
     204   33.460   13.641   -0.832  -15.387   -1.634    4.128    5.875   -6.244   -0.060    1.303
     205   31.360   18.774    0.978  -18.067   -0.863    2.270    2.590    0.929    6.040   -1.011
     206   28.769   15.410   -1.278  -14.997   -8.558   -5.059   -4.183    3.379    2.889    2.264
     207   29.955   23.653   -1.031   -7.982   -1.138   -2.332    5.738   -0.105    5.185   -2.622
     208   34.491    8.609   -8.352  -10.641    5.668    6.684    3.762   -0.549    2.738   -9.049
     209   28.960   13.129   -0.937  -12.343    1.033    5.003   -0.333   -3.293    5.221   -4.988
     210   29.079   21.221  -11.060   -5.014    4.491    2.564    5.650   -0.610    7.498   -7.417
     211   20.512   30.752   -5.472   -9.154   -8.099    2.187   -0.513   -0.811    7.897   -5.381
     212   23.957   27.414  -10.054  -10.746   -1.867   -2.300   -3.515   -4.222   10.772   -1.173
     213   24.222   30.376   -0.957  -11.750   -5.765   -2.488   -2.971   -4.354    3.900    1.756
     214   27.549   25.344   -0.568  -19.477   -9.459    4.597   -5.892   -2.804    7.763   -4.693
     215   23.494   13.783  -19.147  -17.451    1.154    1.893    1.467  -10.195    2.808    6.450
     216   24.451   24.413   -6.850   -8.466   -6.783   -2.251   -1.583   -9.008   -0.575   -3.927
     217   27.421   11.772   -5.333  -18.935    0.127    0.724    0.477   -6.478    5.062   -3.811
