#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
    1800   27.467   -4.876   -0.683  -14.236    2.676   -1.176    0.984   -9.592   -0.240   -5.372
    1801   21.261    5.529    0.057   -6.673    3.173    1.919   -4.159  -14.230    3.081   -6.460
    1802   27.061   -0.504   -0.246   -7.403    0.917   -6.430    0.767  -14.346    6.290   -3.992
    1803   11.805    8.301    2.762  -18.381    1.393   -4.517   -2.294  -10.206   11.553   -8.981
    1804   16.453  -11.764    3.884  -11.246    1.357   -7.000   -1.070   -9.885   10.382   -4.870
    1805   22.520   -9.704   -4.441  -16.535    0.230    0.952   -7.860   -4.060    6.839   -5.329
    1806   18.407   10.751  -11.911  -15.867    2.254   -2.794   -0.868  -11.377    6.142   -5.952
    1807   17.992    1.584   -7.960  -18.629    0.690    3.473   -7.743   -8.629    0.574   -5.644
    1808   11.687    6.327   -6.067  -16.690    0.045    1.497   -6.695  -10.467    3.382   -5.542
    1809   14.076   -5.328   -0.552   -8.190    3.630   -5.302   -4.809  -13.107    2.074   -9.489
    1810   21.856  -11.818   -7.599   -3.457    4.483    2.364   -2.099  -11.015    6.019   -5.249
    1811   20.217   -5.868   -9.883  -11.915    3.475    3.811    1.606   -9.977    6.907   -4.213
    1812   21.882    1.560   -2.966  -14.843    3.377    1.436   -8.808   -9.934    4.552   -4.490
    1813   28.448  -19.503   -4.072  -20.998    0.552   -6.771    0.984   -5.868    2.291   -3.014
    1814   34.312    1.672    1.299  -13.297    2.408   -5.766    9.861   -7.656    7.334   -7.500
    1815   17.812  -20.026   -5.616  -11.786    4.445   -8.837    2.381    0.640    1.683   -6.532
    1816   14.464   10.250  -15.483  -17.037    1.306   -1.117   -8.300  -11.250    9.354   -2.321
    1817   13.233   29.672   -2.214   -7.662    6.829    0.903   -5.218  -16.814    6.763  -11.586
    1818    2.045   31.716   -4.522   -9.814    7.678    2.303  -13.331  -16.347    5.518  -10.366
    1819    7.201   30.557  -11.392  -17.842    6.584  -10.722  -13.104  -16.102   11.701   -6.146
    1820   13.874   20.351  -10.258  -19.302    2.566  -11.001   -2.373  -14.590    6.957   -5.535
    1821   20.884    4.975   -8.534  -14.698    6.406   -4.189   -5.414  -13.429   12.987   -5.145
    1822   13.749   -4.654    2.066  -11.880    5.317  -10.721    2.475  -11.765    7.162   -5.429
    1823   13.127   -0.558   -4.773  -11.696    5.151   -8.555    3.932   -8.582    5.727  -11.854
    1824   17.921   10.084   -2.095  -14.824    3.991   -5.061    0.584   -8.290    7.675   -5.239
    1825   16.823   -1.572   -5.482  -18.487   -1.123    1.991   -7.003   -4.143    3.364   -8.152
    1826    9.916  -10.225    4.892  -20.075   -3.799   -7.218   -1.424   -2.699    6.955   -7.051
    1827   11.709   -1.516   -1.138  -19.531   -4.486   -7.314   -0.747   -4.102    9.793   -3.409
    1828   11.720   -5.767    6.925  -15.740   -3.646   -8.103   -5.921   -4.932    7.863   -6.151
    1829   17.614   -3.501   -9.182   -9.506    1.757    0.766  -11.716   -5.743    4.472   -3.976
    1830   20.722    4.070   -7.328   -3.426    9.510    2.448   -7.993  -12.710    1.595   -8.758
    1831   13.355    2.770   -7.872  -19.097    1.732  -14.602   -7.594  -11.076    1.369   -4.143
    1832    8.539   10.625   -9.227  -17.781   -2.004   -3.124   -7.489   -5.751    1.856   -5.555
    1833    8.014   10.526    1.545  -12.942    0.355   -4.781   -0.555   -3.626    3.013   -7.668
    1834   16.120  -10.278    7.513  -17.907    2.966  -14.029    0.531   -3.608    6.337  -12.577
    1835   30.506   -1.035   16.076  -15.111    6.423   -8.006   -3.120  -10.011    7.310  -12.939
    1836   24.602   -8.047   -4.349  -16.923    7.077   -8.818    5.284   -0.518    0.235  -14.553
    1837   20.937    5.987    2.858  -19.574    2.961   -3.724    1.471   -2.687    5.706  -13.034
    1838   23.917    2.632   10.481  -21.092    0.846    2.757    4.612    1.645    0.352  -17.102
    1839   28.154   -4.655    5.785  -25.431    4.970   -6.693    4.158   -0.235    2.182  -11.264
    1840   16.733    1.091    3.456  -20.250    5.545   -7.429    2.787    1.554    3.288  -13.144
    1841    8.464    0.844    2.590  -15.885    6.682   -0.598   -3.373   -6.293    4.563  -13.778
    1842   15.672    4.023   -7.489  -25.901    6.697    3.960   -7.792   -4.210   -4.939  -13.136
    1843   19.674   -7.114    2.451  -15.861    5.206   -4.707   -4.187   -5.788    4.487   -8.413
    1844   11.334  -13.799  -11.076  -12.333    6.504   -6.534   -5.539   -1.217    0.497   -5.540
    1845   14.186  -15.754   -2.260  -22.892    4.070    1.000   -1.938   -0.961    5.681  -11.126
    1846   18.823   -7.831    7.018  -12.326    8.218    1.146   -4.870   -9.361    2.240  -11.896
    1847    8.054    5.838    8.753  -19.537    5.881    4.660   -4.976   -6.587    1.970  -12.138
    1848   25.008  -12.166    9.881  -10.085    6.320   -7.256   -4.209   -9.036    6.858   -9.200
    1849    6.988    6.837    3.854  -16.906    1.862  -12.166   -1.251   -8.623   12.962   -4.784
    1850   15.899   13.110    2.339  -16.334    7.406   -3.262   -0.942   -7.961    0.007  -12.061
    1851    9.170    4.514    6.381  -20.202    1.924   -1.939   -6.195   -6.285    2.993  -13.076
    1852   10.093   12.623    3.403  -12.301    1.506   -9.221   -1.216  -12.242    9.650   -8.951
    1853   12.798   23.130   -1.050   -9.475   13.717    7.024   -2.353  -12.931    1.282  -12.448
    1854    5.452   11.920   -2.431   -5.253   10.430    3.008   -9.658   -9.163   -2.700   -9.477
    1855   12.625    2.080    0.148  -18.653    1.277    1.203   -4.904   -0.791   -3.063  -14.649
    1856   12.251   13.135   -8.673  -13.748    5.099   -0.272   -4.994   -6.940    3.520  -11.686
    1857    8.529   14.469    3.976  -15.902    5.672    1.292   -5.462   -9.404    3.386  -14.386
    1858    5.431    1.652   16.673  -14.261    1.845    3.005    0.034   -0.287    2.014  -14.046
    1859    8.139    6.035    1.194  -17.267    6.718    5.748    0.405   -5.133    5.725  -12.379
    1860   17.832    1.303    7.524  -21.156    1.491  -14.336    7.138   -4.246    7.081   -8.783
    1861   18.279    2.891    0.907  -24.278    2.261  -25.964   -0.947   -8.873    2.512   -6.984
    1862    6.493    4.211    4.922  -21.811   -2.300  -23.640   -0.900  -10.705   12.218   -4.844
    1863    7.149    8.575    8.824  -25.364   -2.129  -16.876    1.842   -8.299    8.127   -7.258
    1864   13.746   11.590    7.044  -17.176   -3.047  -17.471   -0.161  -13.673   11.493   -7.757
    1865   -6.218   10.794   -3.337  -28.065   -3.588  -13.768   -7.565  -11.415   12.012   -5.247
    1866   -2.283   -5.671    1.308  -14.426    0.776   -7.903    1.287   -8.024   12.296   -7.588
    1867    7.358   -0.105    5.505  -30.874   -0.472  -10.958    4.487   -1.184    8.243   -5.703
    1868    3.534   -9.178   19.965  -25.507   -5.983  -17.835    5.629   -8.500   11.574   -0.830
    1869   -3.003   -7.729   14.179  -31.177   -2.257  -11.646    2.536   -6.831    5.535   -8.636
    1870    4.147   -2.721   13.514  -33.705   -3.283  -16.376    6.540   -5.575    0.959   -9.140
    1871    0.029  -12.536    8.399  -27.760   -1.016   -3.540    1.056   -1.967    0.771  -13.730
    1872    2.935   -3.932    8.978  -18.851    5.845    5.543   -4.275   -4.358   -1.155  -14.950
    1873   12.211    0.644    5.875  -10.325   10.650    3.104   -1.288   -8.366    3.068  -15.852
    1874   10.977   -7.034   -2.521  -23.769    4.698    3.208    4.198   -3.480   -0.246  -12.013
    1875    8.592  -10.287   -2.900  -24.827    3.031    2.292   -3.478   -2.243    4.891  -10.460
    1876   13.544   -1.615   14.147   -8.003    9.197    5.908   -1.334   -9.879    4.080  -16.378
    1877   13.060   -2.952    6.411  -16.372    5.125    1.526    2.998   -5.260    8.101  -15.352
    1878   17.468    0.981    0.157   -8.603    8.147    1.610    0.642   -6.359    3.744  -12.711
    1879   22.118   -5.523   -3.432   -7.037    5.299   -7.550   -6.324  -10.575    2.168   -6.291
    1880   20.879   -8.754   -1.767  -17.714    5.457    0.904   -4.104   -2.951   -2.624  -13.438
    1881   36.923  -16.689   -7.517   -2.473    8.505    4.518    3.517   -4.495    5.694   -5.239
    1882   19.523  -11.768   -8.594  -13.016    5.401    3.423   -1.530   -7.708    1.985   -8.395
    1883   29.192  -15.029   -4.456   -2.722    8.396    4.302    3.100   -9.309    3.707   -9.685
    1884   29.377  -21.197  -12.003   -3.657   11.618    5.146   -0.229   -7.903    8.407   -4.244
    1885   34.240   -4.951   -9.833   -1.273   13.930   -0.972    6.630   -8.429    3.603   -7.107
    1886   23.262    7.336   -9.067  -11.538    8.301    0.281   -1.664   -6.515    1.169   -7.950
    1887   25.632    2.694    2.070   -6.988   10.609    9.229   -0.497   -4.240    2.207  -11.247
    1888   20.782   -8.470   -2.903  -17.681    5.011   -4.854   -4.007   -2.956   -1.543   -8.335
    1889   27.901   -1.982    0.032   -6.553   10.173   -6.694    0.610  -12.811    4.107   -6.116
    1890   29.869   -8.995    0.737   -4.110   11.078    4.158   -0.330   -7.343    0.739  -12.213
    1891   30.846  -20.540   -0.757   -0.911   10.586    5.464    2.411   -4.519    4.752  -13.549
    1892   22.427   -5.884   -7.927  -15.752    5.495   -2.476   -4.653   -3.179    0.588  -10.883
    1893   21.589  -18.461   -2.193   -8.863    5.001    1.357   -6.232  -10.961   10.111   -7.371
    1894   24.391   -1.438    1.376   -7.461    9.794   -5.280    4.023  -12.096    5.764   -8.519
    1895   25.751   -4.229    1.564   -7.610    2.750   -6.027    1.085   -5.826   13.396   -5.524
    1896   18.626    3.080   -5.102  -14.156   11.065    2.990   -6.390   -9.031    4.481  -10.079
    1897   19.811    0.867    3.268  -13.822    8.035   -0.672    4.297   -5.276    2.338  -14.368
    1898   25.838   -6.688    5.375  -16.605    7.201    1.069    8.668   -3.024   -5.770  -11.516
    1899   24.475   -4.401   -4.417   -0.832   13.193    1.353    8.419   -4.312   -5.664   -9.774
    1900   24.224   -0.239    5.262    0.024    9.116    0.354    1.739  -12.085    6.300   -5.980
    1901   11.601    6.065    3.156  -14.995   10.418    9.814   -2.951   -8.505   -0.473  -10.107
    1902   17.354   -5.777    6.632  -10.573   12.435    0.361   -0.187  -13.205    0.294   -8.946
    1903   12.238   -1.768    4.459  -15.783    8.138   -0.884    1.240   -1.955   -2.105   -9.175
    1904    6.583   -6.048    0.748  -20.039   13.194    0.932   -2.459  -12.616    1.627   -9.759
    1905   11.936    2.838    6.685  -11.772   11.897    0.509   -7.744  -13.683    6.307   -3.970
    1906   21.808   -3.000    8.093  -13.042   10.707    4.330    2.897  -12.827   -4.013   -8.022
    1907   14.814    3.950    9.540  -12.559   16.313   15.360   -2.363  -11.518   -8.063   -8.784
    1908   14.740    0.579   17.486   -8.151   17.670   12.560   -4.128  -12.869   -1.068  -10.995
    1909   12.135   19.655    8.372  -10.364   17.308   20.853   -1.768   -8.567   -9.094  -14.021
    1910   12.452   -2.976   10.966  -13.083   16.500   15.112    1.033  -11.517   -2.780  -12.409
    1911   15.837    7.181    9.190   -9.142   16.403   14.727    0.997  -14.071   -6.667  -10.640
    1912   -5.357   12.853    9.402  -17.417   11.419   16.227   -9.122   -5.695   -5.589  -10.353
    1913    7.722    7.471    3.413  -19.961    6.781   16.697   -4.800   -6.033   -3.708   -9.171
    1914    7.900   18.981    5.920   -6.963    4.797   16.368   -5.110  -11.030    4.077   -6.065
    1915    5.382   17.629   11.939  -16.446    1.596   16.767   -7.122   -7.293    1.144   -5.465
    1916   -9.251   28.267    9.391  -18.375    3.744   19.687  -11.773   -8.681   -0.984   -8.635
    1917   -5.622   24.040   20.424  -11.806    6.727   20.453   -5.969   -7.887   -2.505   -9.505
    1918   -2.982   21.549    6.289  -17.769    6.158   25.471   -3.957   -1.957   -3.132   -7.857
    1919    2.154   24.752    2.045  -21.504    9.186   23.527   -4.991   -0.696   -8.225  -15.106
    1920   10.935   17.682   13.181   -9.666   11.916   23.075   -5.403   -4.407    5.108   -7.844
    1921    0.713    2.312    2.029  -17.226   11.816   16.305   -4.358   -2.996    3.504  -10.533
    1922    0.967   15.410    4.897  -15.285   15.599   17.939   -5.264   -8.024    3.035   -9.820
    1923   -7.128   16.261  -10.235  -11.583   12.837   19.651   -5.646   -0.319    1.887  -10.055
    1924    9.916   15.606    2.439  -11.943   18.679   18.995   -1.177   -6.731    1.251  -11.921
    1925   10.547   14.282    7.290   -5.601   15.428   16.733   -0.268   -9.026    6.118   -9.985
    1926    7.245   33.263    7.778  -13.057   15.813   16.265   -6.726   -7.376    6.663  -12.322
    1927    3.141   39.000    5.573  -21.404   11.062   11.241   -6.195   -3.066   -0.438  -14.936
    1928    4.208   30.483    5.616  -23.343   13.276   13.164   -9.665   -4.082    1.698  -11.869
    1929    7.018   16.564    8.261  -14.161   13.483    9.040  -10.148  -13.334    7.731   -7.738
    1930   13.274   15.728   -2.724  -19.483   12.805   10.716   -8.770   -9.121    3.395   -6.623
    1931   16.245   29.671   -1.449  -13.798   12.339   13.705   -7.404  -11.700    2.398   -7.529
    1932    8.347   10.141    3.628  -11.720   13.055    3.622   -1.170   -8.123    0.188  -13.743
    1933    7.477   10.237    6.809  -17.386   13.369    2.687   -8.506  -11.952    4.729   -7.278
    1934    4.025   23.000   -0.005  -19.531    9.036    9.185   -6.528   -6.901   -0.626   -8.071
    1935    6.446   26.257   -2.939  -11.517    9.189   14.837  -10.220   -4.322    0.377  -11.005
    1936   17.597   20.024   -7.731   -4.105   13.916   10.325   -4.965   -9.205    3.508   -9.956
    1937   14.154    0.508    3.978   -5.859    8.219   -1.928   -6.658  -13.019   11.041   -8.501
    1938   17.734    8.068   -4.030   -4.131   12.441   -2.630   -4.392   -8.551   -0.704   -6.906
    1939   19.406    5.382   -2.131   -6.944    8.964   -4.533    1.364   -9.463    2.015   -7.639
    1940   17.621   12.052    3.317   -3.000   13.975   -1.291   -0.510   -7.488    0.357   -6.160
    1941    7.165   22.071    4.141    0.825   12.192    1.777    2.255  -11.138    1.751   -9.847
    1942   13.381   37.659   -6.243   -4.482   12.043    6.855   -0.214   -9.780    4.022   -8.359
    1943   22.318   33.706    0.763   -1.943   19.440   12.038   -6.946   -6.627   -7.852  -12.958
    1944    3.562   25.452   -4.324  -10.939   16.212   23.135    1.560    0.284   -8.835  -14.923
    1945   12.275   15.637   -8.208  -10.804   13.355   12.606   -7.863    4.589   -8.814  -10.556
    1946   12.655   34.027   -3.725  -11.824   14.770   14.978   -3.680    0.002   -1.035  -13.629
    1947   -2.043   43.614   -2.711  -12.669   13.272    8.422    2.626    0.118   -6.522  -12.563
    1948   16.122   34.896    0.964   -7.722   10.791   13.469    1.393   -2.640   -5.986  -10.170
    1949   14.843   28.104   -6.956  -12.673   12.249    7.379    5.039   -1.316   -5.566   -5.897
    1950   10.903   32.314   -4.255  -15.053   14.372   12.040    3.099   -2.622    5.148  -10.107
    1951   14.270   30.526   -4.169  -15.712   11.724    4.186    6.653    2.056   -4.430  -15.195
    1952   10.559   14.320   -2.833  -16.706   10.063   -2.112    9.124   -4.119    2.255   -5.543
    1953   13.819   21.470    8.307  -11.344    6.755    2.008    7.815    0.137    0.502  -10.245
    1954   12.819   14.883   -8.068   -8.683    9.855   -8.355   15.189   -2.142    1.868   -5.757
    1955   21.232   21.417   -1.855  -10.005   13.860    9.258    1.421   -1.143   -7.293   -9.952
    1956   11.319   14.231   -5.017  -10.091   10.096   -6.155    0.861   -5.991    2.620   -3.633
    1957   25.979   25.352   -7.767   -5.950   12.428   -7.716   10.231  -10.754   -2.328   -4.463
    1958   23.075   40.385    4.191   -5.074   11.304    7.130    6.294   -8.492    3.117   -4.663
    1959   14.249   29.657   -5.989  -12.141   12.520    0.252    1.935   -1.906   -4.103   -6.465
    1960   13.018   10.324   -0.916  -10.802    8.020   -1.799   11.482    2.818   -2.989   -8.072
    1961   15.915   24.726   12.369   -2.815   10.807    7.082    8.692    0.013   -3.286  -10.895
    1962   14.787   16.257    0.702  -10.413   13.761    0.868    6.546   -0.126   -4.648   -7.943
    1963    9.822   17.093    5.452   -8.422   10.239    1.350    5.491   -0.690   -5.806  -11.073
    1964    4.411   22.282    7.540   -4.556   10.320    1.504    4.429   -8.062    5.965   -9.756
    1965    6.589   20.424    6.111  -13.808   15.105   10.432   -0.993   -2.502   -3.099  -12.887
    1966   17.749   28.881   -3.571  -11.911   11.668    6.083    4.755   -2.170    0.339   -6.792
    1967   14.917   24.096    6.688   -4.542   14.231    2.662    3.417   -4.177    0.893   -8.251
    1968   15.207   28.343   -3.968   -7.858   15.893    3.933    2.154   -2.752   -1.551   -6.883
    1969   18.698   17.978    0.095  -13.831   15.620   -5.321   -0.130   -4.380   -7.386   -7.957
    1970   18.859   29.066    2.259  -16.828   12.577    0.782    8.335   -2.909   -4.510  -10.373
    1971   25.587   10.784    0.304   -9.810   14.657    1.432   12.752   -0.394   -7.415   -3.293
    1972   17.336   29.622   16.808  -14.572   17.221    1.232    8.757   -4.762   -2.420   -9.186
    1973   11.456   26.971   12.966   -8.511   17.044   12.687    4.844   -1.886   -2.680   -7.854
    1974   10.948   31.115   12.232   -6.457   16.616    4.552   12.094    0.440    0.942   -8.055
    1975    7.323   25.365   10.778   -6.079   16.929   -0.255   11.976   -0.626    1.711   -3.829
    1976   -5.405   24.578    9.919  -17.090   15.968    4.145    2.382    1.364   -0.626   -7.412
    1977   10.697   36.213   13.387   -5.534   14.733    7.709   13.739   -5.398    3.070   -6.690
    1978   13.168   30.673   13.315  -12.502   13.981    6.347    6.997   -0.861   -2.453   -5.414
    1979   11.133   32.592    8.719   -8.086   12.714    1.509   14.241   -2.599    0.949   -2.991
    1980    2.357   32.038   13.035   -6.242   15.968    2.886    8.150   -0.438   -5.052   -0.461
    1981    8.121   33.672   10.880    3.149   22.305    4.699    7.103   -5.197    2.941   -1.563
    1982    5.221   43.416   19.976   -2.683   16.851    8.204    2.708   -1.521    1.576   -2.230
    1983   -5.160   50.298    8.024    0.511   18.651   10.142   -2.503   -4.144    8.717    1.233
    1984   -2.345   22.838    7.754   -0.706   13.306   -3.096    2.546    1.927    0.604    3.812
    1985   -5.795   28.821   18.933    3.821   15.064    2.618    5.554   -3.833    7.785   -0.238
    1986   -2.100   47.557   11.938   -3.537   15.126   -5.785    4.953   -0.714    1.466    1.654
    1987    3.854   37.726   14.761   -2.793   16.221    9.819    8.563    2.546   -2.913   -4.238
    1988   -8.840   50.306   -1.506   -3.556   17.843    8.252    1.372   -5.619    3.367    1.472
    1989    7.335   32.313    1.894   -5.513   15.592   -1.731    7.677   -3.829    4.205    5.925
    1990   14.043   31.960    0.973   -0.177   17.001   -6.610   13.744   -2.871    6.429    5.727
    1991   -0.467   26.918    5.767    1.564   14.902   -4.615    8.754    0.685    3.016    0.705
    1992    8.003   20.225   -0.318   -1.299   14.063   -6.763    8.527   -4.312    9.510    0.472
    1993   20.849   15.236    4.697    4.125    9.843   -6.674   10.641   -1.290    4.991    2.243
    1994   20.871   14.713    5.672   -5.661    8.029   -3.641   14.840    1.296    1.940    0.228
    1995   18.155   22.130    2.564   -7.777   10.361    4.015   14.002    1.991    2.616   -1.536
    1996   19.577   10.544   -0.441    5.634   15.703   -8.408   12.802    3.184   -3.216   -0.437
    1997   -0.075   14.975    1.085   -6.941   12.486    7.635    4.694    8.599    0.616   -2.657
    1998    7.899   17.604    0.358   -6.702   13.100    4.351    4.076    4.723   -1.473    0.913
    1999   29.097    9.081    0.789    0.706   13.605   -2.415   10.262    2.863   -1.477    2.201
    2000   19.564   20.878  -14.035    1.871   17.425   -5.875    8.330   -1.822    1.253    4.663
    2001   13.917   19.780    5.390   -8.626   13.345    1.530    7.787    7.236   -2.191   -0.805
    2002   25.085    7.881   -4.692    1.867   11.904   -4.872    6.891    2.548    5.230    8.792
    2003   21.034   10.447    1.995    4.893   13.861   -4.784   10.650    0.729    1.702    5.165
    2004   19.558   20.924    0.948   -9.314   14.342   13.829    3.159    7.685   -5.080   -1.562
    2005    9.975   23.728   -2.298    2.797   14.471    9.315    1.699    6.682   -0.922    6.131
    2006   16.808   32.326    2.035   -3.934   14.077    7.466    7.996    2.620    0.964    3.118
    2007    8.424    9.694    2.863   -5.461   12.632    8.230   -1.069   13.187   -2.033    1.704
    2008   12.164   -5.389  -10.296   -6.854   11.843    3.549    2.552   16.899   -7.283   -1.053
    2009   -2.262    8.762  -12.200    6.711   14.695   -8.113    1.813    7.352    4.345    4.979
    2010    0.094    8.101   -1.355   -1.624   13.794   -5.726    3.310   11.086   -5.912    4.001
    2011   -1.561    7.207   -2.052   -6.356   14.062  -11.404    5.811    7.577    0.265   -0.691
    2012    1.381    8.703  -10.133    3.190   14.400   -3.640   -0.038   11.697    1.184    4.430
    2013  -10.330   11.662  -21.694   -1.138   15.178    6.795   -4.031   15.183    1.008    2.630
    2014    3.725   23.816   -4.839    0.722   16.127   -2.118   10.924    5.984    3.384    0.879
    2015   15.962   22.565   -3.439   -4.453   14.266   -4.340   10.973   -4.415    7.166   -3.100
    2016    7.097   15.705   -4.453   -3.288   12.712    6.887    3.894    6.622    3.740    0.089
    2017    2.062   17.086  -10.527   -6.249   17.147    3.883    5.814    9.604    3.377   -1.176
    2018   14.501   15.246  -13.775   -3.085   17.908   -2.600   10.858    6.837    0.638    2.172
    2019   14.256   26.144   -9.795   -1.451   12.818   -8.418   15.000    0.522    0.960   -0.515
    2020   -0.866   28.721    2.410   -4.295   17.092   -2.017    7.197    3.017    1.346   -2.876
    2021    6.871    7.453   -1.127   -5.165   14.230   -1.677    5.258    5.584   -1.281    0.477
    2022   -2.280   -3.468   -9.357   -8.415   10.662   -4.797    2.186    3.182    0.476    0.231
    2023    5.138    5.721   -6.884    0.826   19.804    5.575    5.249    0.814    2.090   -0.214
    2024   25.081    9.477  -11.762    5.185   20.186    5.926   12.754    1.268   -1.209    4.602
    2025   19.807   14.274    0.179   -3.617   11.231    5.899   10.045    6.061   -4.513   -4.237
    2026   17.890   15.253   -3.264    1.382   17.270   11.712    4.671    1.405   -4.914    0.998
    2027   30.546    9.568    9.996   -6.010   15.671    7.636    7.069   -0.088   -6.481   -0.861
    2028   18.768    6.891    0.104  -19.627    7.118   -2.933    6.324    7.366   -1.296    2.223
    2029    7.470   16.914   -4.845   -6.352   10.476   -7.462   10.918    1.531    4.320    1.184
    2030   25.461   18.494    0.162   -9.228   11.531   -0.875    7.967    0.427    1.867    2.882
    2031   15.639   26.805    3.830   -8.408   11.496    0.738    7.447    2.554   -4.346    1.044
    2032   29.975   12.062   -1.134   -4.268   15.435   -3.982   13.454    0.833   -5.064    0.310
    2033   13.278   17.612   -2.654  -15.900    7.246   -2.622   12.837    5.044   -6.742   -0.635
    2034   12.259   11.133   -0.795  -12.890   10.303   -2.069    6.411    6.826   -3.385   -2.836
    2035   15.424    7.849   -8.778   -2.013   10.666   -6.019   14.416    2.005    1.389    4.187
    2036   14.740   15.405   -6.495   -7.299   15.943    3.693    9.962    0.443    0.934    0.154
    2037   31.197    6.740   -4.149   -3.109   14.217   -1.917   15.343    0.835   -7.264    0.098
    2038   24.118   13.175    2.776   -5.319   16.650    0.461    7.929    0.542   -5.171   -0.825
    2039   19.474   24.698   -8.082   -0.734   19.185   -3.246   11.512    0.401   -1.966    2.367
    2040   21.125   21.371   -3.051    1.880   20.949    0.219   10.904   -1.257    1.322    1.306
    2041   32.928   20.066   10.884   -1.710   16.398    0.056   16.419    0.569   -2.863   -3.087
    2042   20.978   32.299   -8.112    0.620   18.334    5.969   14.453    3.783   -1.459   -0.537
    2043   21.853   32.216    2.013    1.827   19.403    3.408   15.188    1.608    1.303   -3.426
    2044   21.242   18.889    7.897   -5.936   21.059    3.698    9.195   -1.207   -5.727   -5.836
    2045   18.846   14.952    4.086   -4.327   14.429   -0.087    8.906    1.159   -0.486   -0.051
    2046   15.790   32.843    1.409   -5.268   16.315   -6.013   13.085   -2.616    1.107   -1.673
    2047   13.787   26.036   -9.997  -11.174    9.157   -4.439   17.853    4.857   -0.039    0.865
    2048   22.789   18.274   -5.060    1.545   17.411   -4.867   19.833   -4.879    5.740    1.286
    2049   24.602    1.583    5.157    6.495   23.193  -11.269   16.934   -1.268    1.286    5.080
    2050   32.967   12.589    6.072  -10.637   21.858   -4.609   16.483    1.622   -6.972   -1.658
    2051   17.011   28.108   -0.587   -0.078   24.015   -0.892   12.488    5.144   -1.776   -1.948
    2052   22.941   22.301   -5.651   -6.350   16.361   -7.153   18.862    3.367    1.876    0.338
    2053   24.048   14.708    0.769   -7.665   16.456  -13.374   17.557    2.398   -1.983    2.587
    2054   23.807   14.074   -9.724    2.230   16.508  -10.759   22.554   -1.930    2.377    3.423
    2055   17.063    9.940    2.379  -12.662   13.943  -10.582    7.277   -0.084   -3.956    1.663
    2056   10.808   10.934  -15.204   -7.192   12.506  -12.667    9.891    3.382    6.128    6.653
    2057   14.618   19.417  -11.604   -4.618   12.819  -12.310   17.614   -0.219    0.074    2.791
    2058    8.385   12.401   -3.349    0.211   20.536   -3.473    3.999    3.707   -1.834    1.655
    2059   17.389   40.052   -2.036   -5.628   20.827    6.460   12.199   -2.624    1.824    0.763
    2060    7.980   31.111   -1.107   -0.151   19.772    5.570    3.543   -0.479   -0.689    2.085
    2061   29.956   22.197   -4.331    0.112   21.107   -3.908   13.768   -8.253    2.860    4.172
    2062   26.813   25.069   -0.606    0.594   20.356   -4.170    9.668   -1.174   -1.188    1.941
    2063   16.511   26.928   -6.192    0.024   16.172    0.629   17.117   -1.618   -0.733    1.700
    2064   23.285   21.162   -6.735  -10.226   17.972   -4.610   14.501   -1.989    0.033    1.876
    2065   15.637   25.227   -8.118   -9.852   14.126   -3.446   10.836    5.593   -5.631   -0.024
    2066   16.217   29.871  -10.925   -8.265   13.973   -4.184   12.135    2.570   -2.061    3.990
    2067    7.676    9.502  -12.161   -0.349   12.865   -6.951    9.634    6.779    1.770    7.207
    2068   14.264   17.895  -14.680   -1.421   14.501   -4.024    7.771    3.620   -1.201    8.640
    2069    2.858   23.388  -14.816   -5.997   12.828   -1.633    8.498   10.037   -1.314    5.235
    2070    8.127   33.433   -7.697   -0.691   12.246    0.546   10.482   11.908   -7.627    2.749
    2071    1.294   29.123  -12.168   -5.757   11.733   -0.633   10.347    9.492   -3.128   -2.695
    2072   -5.347   36.024   -7.195   -2.780   15.387    6.050    5.745   10.598   -6.204    0.255
    2073    6.835   25.530  -10.757    0.622   12.742   12.489    9.224    6.774   -3.351   -1.019
    2074    9.907   14.907  -10.358   -2.677   13.136   -0.960   10.186    6.871   -0.836    3.813
    2075   11.327    7.513   -3.080   -7.166   12.150   -0.249    7.911    6.562   -2.210    0.166
    2076   13.752   13.190   -8.854   -4.071   10.824   -4.549    8.875    3.597   -3.394    5.366
    2077   11.776   20.345    1.763   -6.573   14.249   -3.188    3.734   -1.031   -1.912    4.106
    2078   14.450   17.469   -3.250    2.820   16.279   -5.127   10.742   -0.514    2.742    2.265
    2079   10.124   18.580   -7.481   -8.428   14.569   -2.673    7.712    3.298   -4.053    2.398
    2080    4.707   26.359   -2.152   -7.391   12.340    0.167    5.288    6.690   -3.728    2.071
    2081   -3.053   29.290   -3.212   -2.016    9.378   -4.648   16.577    9.819   -0.214    1.154
    2082    6.765   24.333   -9.265    1.696   17.695   -5.219    5.743    4.270    1.724    6.630
    2083    7.482   26.784   -6.884    0.939   15.128   -6.383    7.158   -1.445    3.702    5.589
    2084   16.304   31.897    2.056    4.137   21.976   -5.789    8.354   -3.816   -1.822    3.802
    2085   13.772   10.674    4.673    0.467   22.405   -4.377   11.830    2.523   -4.066   -0.931
    2086   24.335   25.658    0.606   -2.373   18.155    2.794   17.175   -0.921   -4.777    0.321
    2087   22.513   -5.804    5.052    0.198   14.434  -10.145   14.496    2.077   -0.439    5.077
