#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
    3120  -45.424   14.585    6.955    0.037    2.626    2.463    3.588   11.283   -2.538    8.212
    3121  -27.218   25.356    3.738    3.943    5.502   -4.357   -4.016   -5.682    1.323    6.653
    3122  -50.654   15.465    2.963    7.433    1.255   -3.799   -0.504   -1.646    2.302    4.666
    3123  -51.637   22.494   -2.575   -1.148    4.231   -8.331   -0.391   -0.587   -2.167    4.075
    3124  -41.502   14.217    5.487    2.173    1.129    5.746   -2.721   -8.656    2.957   -2.068
    3125  -50.180   11.851    1.182    0.011   -0.924   -1.106   -2.216   -9.339    4.219   -3.541
    3126  -60.803  -12.190   12.748    2.842   -4.321   -1.038   -3.466   -3.732    4.012    7.732
    3127  -40.257    0.658    9.132    5.294    3.830   -0.849   -4.851   -9.300    8.452    6.228
    3128  -41.499    6.794    8.586   11.823   -2.362   10.575   -4.715   -4.045   -1.603    5.492
    3129  -27.760    9.741   15.195    7.669   -8.881    3.336   -1.948   -8.868    0.547   -1.941
    3130  -18.560   11.904   15.035   -0.223    2.996   12.282   -3.329   -1.211    3.502    5.085
    3131  -34.339    3.571   16.742    7.558   -8.199   -1.652   -2.729    3.384    3.238    3.588
    3132  -33.436  -11.304   18.005   -3.760   -2.502    5.212    3.753    4.740    8.597    2.764
    3133  -44.272    8.286    6.640    4.562   -3.504   -3.414    6.227    4.990    5.464    1.631
    3134  -39.057   -9.424   13.582   -3.460    0.804   -9.172   -1.488    0.374    3.577    3.564
    3135  -30.272  -17.438   18.000   -2.277  -17.356   -3.440    1.663   -7.458    7.461   -2.845
    3136  -22.376    3.945   16.747   12.109   -9.266   -5.287    3.371   -1.581   -2.687   -2.825
    3137  -34.306    7.161   11.728    7.000   -4.105  -12.690    4.452    1.399   -1.670   -3.390
    3138  -38.922   -0.840   11.920    0.638   -0.812   -9.861   -6.584   -4.169    1.869   -0.027
    3139  -18.492   -4.628   21.589    3.901   -2.427   -1.613   -1.397    1.119    6.944    2.532
    3140  -19.396    4.490   17.196    9.813  -11.146   -2.407   -3.828    2.665    1.007   -5.182
    3141  -15.786   24.224    8.855   14.722   -8.510   -1.742   -0.929   -1.865    0.940    5.998
    3142  -22.328   20.401    7.750   22.014   -1.107    1.406   -5.692   -4.723    7.972    5.855
    3143  -30.176   21.751    3.797   17.117   -8.161    2.778    1.576   -4.713    1.295   -3.409
    3144  -29.944    7.588    4.162    6.962   -7.335    3.425    4.162    1.170    3.118   -0.749
    3145  -10.768   13.106   13.858   -1.749    7.333   -0.504    2.275    0.710    9.792    4.050
    3146   -7.338   15.021   11.363    3.808  -12.069  -11.288    4.030   -9.425    3.168   -1.902
    3147   -6.149    0.641   26.528    1.553   -6.333    2.400   -4.630   -2.677    7.316   -3.514
    3148   -9.512   16.926    8.256    6.801  -15.986   -5.428    5.473  -11.601    5.684   -2.524
    3149  -17.485   13.064    2.690   -0.183   -2.833   -3.490   -0.299  -16.631    6.794   -0.266
    3150   -1.382   13.531   20.122    5.324   -4.851   -1.710   -2.092   -2.454    0.911    1.429
    3151   -3.495   20.172   11.336    7.050   -4.859    7.735   -5.395   -3.504    0.502    5.657
    3152    1.021   15.388   20.556   10.600   -9.673    7.102    4.679    0.408   -2.722   -1.175
    3153   -6.000   18.045    8.624    9.348   -9.840   -1.390    2.279    0.388    3.314    1.942
    3154   -4.175   20.432   10.051   -3.442   -0.631   -0.081   -6.708   -2.981    1.227    1.789
    3155  -30.714   27.693    1.051    0.341   -0.436   -1.657    2.037    1.058   -3.136   -0.016
    3156  -38.682   14.169    8.212    7.293    3.283    0.091    0.318    3.095   -0.738   -3.884
    3157  -38.245   12.739    3.146   -1.952    4.432   -4.510   -5.076  -10.145    2.618    1.939
    3158  -44.500    1.170    4.790    0.046    1.434   -6.995    6.651   -2.316    7.704    1.718
    3159  -37.847   -2.208   13.679    5.133    4.058   -8.311    2.105    1.877    0.433   -2.383
    3160  -32.448   13.864    5.281    5.642    3.049   -6.588   -3.330    0.158    6.255    7.560
    3161  -21.516   22.583    7.350    8.673    1.058   -4.484   -8.271   -5.957    3.120    1.638
    3162  -38.030   25.453    5.381   13.357   12.802    1.157   -5.740   -2.190   -4.941   11.515
    3163  -20.748   12.909    5.860    3.457   11.998   -4.164   -7.140    3.880    7.420    8.855
    3164  -19.480   20.500    3.772    5.212   12.237   -3.192  -12.169   -7.560    6.025    2.801
    3165  -28.593   26.707    1.575    2.363    6.429   -1.002   -8.776   -5.953    1.619    1.791
    3166  -28.918   15.539    8.189    9.411   -8.722    2.154    2.154   -1.220    2.423    2.844
    3167  -34.907    8.029   10.748   -3.407  -19.088   -6.626   13.252   -1.602    5.984    4.644
    3168  -40.556   10.170    5.146    8.038   -6.359   -9.685    1.927   -3.707    5.248    1.891
    3169  -43.935    3.222    9.443   -9.918  -14.933   -7.496    4.754   -3.055    1.384   -3.025
    3170  -42.292   -3.674    7.992   -5.631   -3.456   -1.424    6.290   -0.788    9.553   -1.566
    3171  -53.188    5.791    3.013   -0.269    2.442   -0.621    1.031   -4.315    7.049   -2.001
    3172  -52.725   -0.808   10.287   -4.303   -2.716   -3.565    8.970    1.385    1.414   -0.115
    3173  -36.011    8.072    9.743    4.444   -1.088  -10.995    2.934   -2.249    6.616   -1.980
    3174  -36.024   -8.934   20.376    8.971  -18.902   -9.259    9.924    5.968    4.657   -3.300
    3175  -41.722   -7.963   24.811    8.247  -25.613   -7.007   10.208   11.967    5.297   -0.461
    3176  -48.455  -14.349   22.944   -5.217  -19.610   -3.187    5.864   -1.097   10.840   -7.349
    3177  -45.296  -14.484   25.873   -3.950  -18.591  -14.617    4.246    9.713    7.098   -3.205
    3178  -46.683  -32.101   33.517  -12.875   -5.179   -5.592   -9.743   -3.492    5.076    4.304
    3179  -43.489  -10.875   16.181   -4.763  -16.835  -10.573    9.920    2.979    4.454    1.089
    3180  -47.964  -12.114   17.020    2.992  -13.029  -12.297   -1.188   -6.458    9.028   -1.794
    3181  -31.698   -4.409   20.380   -1.281  -10.497   -2.911   -7.181   -5.867    3.417   -0.443
    3182  -50.075   -1.095   11.997   -7.412  -11.879  -12.019    4.967   -3.425    6.769   -2.084
    3183  -40.972   -3.444   19.691   -3.685   -4.711   -6.612    4.472    2.005    5.291    4.890
    3184  -67.752   -2.640    7.318   -5.425   -5.900   -0.511    5.900    2.332   11.328    8.417
    3185  -54.660   -4.767    9.582  -17.074   -2.018   -5.890    0.133   -3.944    7.563    7.781
    3186  -58.828    1.590    2.376   -7.300    1.836    0.589    3.522   -0.100    7.724   -4.262
    3187  -43.895   18.414    2.759   -0.392    0.843   -0.183    6.559    2.814    4.284    4.984
    3188  -62.458   20.145  -11.430   -4.124   -2.223   -1.288    3.566    3.087    8.057    2.012
    3189  -47.413    8.178    7.006   -1.257    4.029    4.569   -6.963    1.463    1.657   -1.146
    3190  -32.047   17.298    8.139    0.363   -4.324    3.074   -3.992   -4.741    2.166    1.179
    3191  -40.575  -14.915   29.760   -1.308  -13.144    4.114   -7.172    5.467    0.727    1.446
    3192  -48.148  -28.425   30.870   -7.249   -6.216    2.184    1.542    6.885    4.596    5.785
    3193  -49.988    0.547   11.129    4.689  -14.457   -1.466    5.296    4.356    4.119    6.079
    3194  -53.404   10.738    3.143    6.025   -1.799    0.819   -0.338   -0.059    4.893   -3.670
    3195  -39.099   24.182   -0.164   10.533   -3.376   -0.020    3.630   -1.695   -1.692   -0.448
    3196  -43.850   -9.821   12.158    5.032   -5.661   -2.381    3.174   -5.766    6.936    6.012
    3197  -49.785   -2.067   10.741    6.219   -9.328   -0.609    5.050   -1.796    5.704    8.061
    3198  -47.560    8.352    2.144    6.217  -11.311    2.888    9.996  -12.149    5.582   10.507
    3199  -61.655   13.208   -0.480   14.881  -13.311   -6.017    6.867   -2.769    6.602    5.396
    3200  -38.706    6.271    4.245   10.249   -4.688   -0.486    7.620   -1.640    5.749    7.729
    3201  -58.438    5.175   10.807    4.669  -11.034   -4.504   -2.204   -2.317    2.608   -2.317
    3202  -64.935   -5.933    4.539    7.931  -13.887   -5.298    7.503   -6.508    9.071    6.130
    3203  -64.365   -0.896    5.056    3.705    0.086  -10.218    2.816   -0.537   11.836   11.514
    3204  -75.183  -11.374    4.966   -1.475   -7.122   -3.157    9.995   -1.062    6.698    7.391
    3205  -57.694   -5.541   10.465    0.634   -4.828   -0.601    2.856   -2.885    5.983    5.195
    3206  -68.638    6.754   -1.529    2.759   -0.153   -0.376   -3.510   -9.950    3.107    0.236
    3207  -54.472    4.386    6.126    4.301   -1.083   -6.132   -2.363  -10.229    4.071   -1.421
    3208  -68.639  -13.031    6.361    3.556   -2.729   -3.154    0.003   -6.840    6.242    1.453
    3209  -60.058   -4.177    6.224  -11.501   -3.872   -1.981   -2.894   -4.224    7.124    4.996
    3210  -57.585    0.082    7.257    2.846  -17.738  -10.920    6.545  -10.957    7.218   -2.677
    3211  -47.827   -6.652   13.431   -0.489   -4.934   -1.837   -6.133   -7.649   -1.422   -0.780
    3212  -58.073   12.767    3.569   -1.124   -2.210   -6.042   -0.248   -6.544    5.719    2.127
    3213  -60.547    1.270    6.294   -2.028    3.939    1.232   -4.595   -3.102    5.543    8.026
    3214  -33.880    8.271   11.144   -2.345   -8.883   -2.494   -4.068  -11.611    8.775    9.631
    3215  -61.629  -12.800   15.017   -7.835   -3.139   -5.396   -6.467   -3.139    5.875    6.279
    3216  -51.564    2.985    4.834    0.160   -2.416    3.733   -9.158  -11.709    4.065    1.343
    3217  -61.801    6.690    1.983    6.566   -6.837    2.130    0.839    4.299    8.722    3.553
    3218  -65.655    8.711   -1.473    3.695   -3.529    3.484    2.698    3.491   10.166    3.813
    3219  -81.052  -10.534   11.453   -5.648   -7.314   -9.594    0.954    5.896    3.762    1.730
    3220  -69.018  -21.667   12.287    3.397  -11.776   -5.727   -3.175   -1.804    5.737   -2.907
    3221  -80.941  -12.004    4.248   -0.869  -13.687   -5.137    2.297   -7.145    2.714    0.165
    3222  -71.983  -11.154    5.919   -2.677  -14.342   -6.385   -1.477   -8.188    3.394    0.814
    3223  -71.815  -13.035    6.408    5.711   -7.984  -11.281    4.418   -7.030   10.100    1.324
    3224  -90.587   -6.920   -1.360    2.319   -6.539   -5.639    4.380   -3.411    9.837    0.226
    3225  -81.436    7.701   -6.787   -0.432   -5.931   -3.566    3.222   -4.349    7.249    7.837
    3226  -74.477   -0.144   -1.941  -12.761   -1.293   -8.728    4.164    8.074    4.737   11.552
    3227  -77.301    4.077   -2.406   -7.756   -3.985    0.123   11.379    8.370    5.352    8.347
    3228  -83.030   13.155   -6.407   -3.741   -2.855   -3.826    8.133   -0.223   10.238    9.962
    3229  -73.298   11.618   -1.013    0.151   -3.820   -6.663   -0.327   -1.526    4.070   12.967
    3230  -72.739    0.027    3.500   -7.622   -7.077   -0.075    4.159   -0.432    1.873    7.288
    3231  -77.932    9.925   -7.596    1.100  -11.271    3.386   12.050    0.029    6.539    7.700
    3232  -72.015    2.581    1.923   -5.174    1.678    5.205    1.332   -4.118    6.509   13.415
    3233  -60.887   -2.979    9.708  -10.117  -11.929   -0.432    4.370   -0.891    7.262   13.019
    3234  -70.027   -2.953    4.097  -10.891   -3.742    5.619   -1.279   -2.393   13.469   16.707
    3235  -65.925   -1.434    7.014  -15.419   -5.329   -7.483   -3.029   -3.087    9.896   14.460
    3236  -55.646    1.580    8.781   -8.357  -13.030   -3.283   -0.010   -2.499    7.460    5.064
    3237  -39.676    6.290   13.140   -3.975  -20.726    3.088    6.828    2.479    3.816   13.017
    3238  -58.438   -9.897   13.717   -6.060  -14.373    2.240    4.873   -5.215    7.945    7.654
    3239  -57.391   -3.792   14.888   -6.582  -20.234   -0.021    0.996   -7.125   12.666    6.488
    3240  -75.612    0.923    0.914  -17.677   -7.575    6.301   11.217    2.187   12.782   13.495
    3241  -60.222    9.015    2.727   -6.871  -12.051   -0.410    7.225    2.258   11.730    8.957
    3242  -51.107    3.415   14.900   -8.867   -4.790    7.495   -4.650   -0.893    7.422   10.497
    3243  -37.953    6.245   13.082   -4.625   -9.927    3.813   -1.920   -6.166    1.680    9.594
    3244  -45.411   12.829    4.523   -7.013  -17.671    4.953    3.947   -2.112    5.328   12.356
    3245  -57.812    2.963    1.522    4.517   -8.676    1.431    6.286    0.055   10.370    9.308
    3246  -43.543   23.481    1.841    3.777  -13.677    4.684    6.714    6.551    1.533    6.741
    3247  -41.453    6.224    5.057   -7.484  -13.127    2.488    5.514    3.949    4.759   10.240
    3248  -55.320   -5.251   12.248   -9.131  -16.554   -3.068    5.483    2.325    3.807    1.459
    3249  -61.008    4.100    3.864  -17.343   -5.096    3.868   -3.533    3.429    8.107    9.972
    3250  -54.816   -2.562   17.844   -4.099  -10.769    4.325   -3.796    1.077    3.521   12.958
    3251  -51.637  -13.478   19.364   -0.523   -8.655    4.262   -5.211    0.361    9.835    5.824
    3252  -52.127    4.601   11.007    3.844  -20.150   -4.744   -0.089    4.207    6.841    5.810
    3253  -68.114   -5.038   11.313  -13.218   -9.273    1.597    7.864    9.169    7.023   14.991
    3254  -60.071   -1.463   11.373  -10.823   -7.983    4.601    0.400    0.144    8.019   19.036
    3255  -45.569   12.004   14.288   -0.845   -8.266   -0.759   -0.744    3.103    2.603   16.247
    3256  -41.142   14.311    9.668   -2.047   -0.754    1.551   -6.410    0.862    7.256   21.019
    3257  -37.606   19.028    4.837   -6.388   -1.070    4.720   -6.419   -6.318    0.808    8.119
    3258  -53.296   26.586   -0.195   -6.091    1.468    3.913   -7.690    2.140    0.629   12.584
    3259  -34.366   12.852   11.218   -1.647   -1.524   -2.858   -6.712    0.091    1.011   10.966
    3260  -33.102    6.156   12.503   -3.654    1.791   -6.543  -12.802  -11.839    3.805    0.970
    3261  -25.898   -3.112   16.168   -0.746    2.323   -3.162   -9.459   -5.208    4.895    1.757
    3262  -27.230   23.412    8.646    1.486   -3.661   -3.382  -11.433   -5.885    0.824   10.038
    3263  -44.533   20.344   -0.934    8.413   -2.258  -10.987   -2.418   -9.115    3.025    8.883
    3264  -47.325    8.970    0.987   -4.948    5.770   -2.398   -6.258  -11.233    5.380    1.724
    3265  -50.822   19.386   -0.578    8.463   10.919   -5.497   -2.614   -1.951    9.561    7.674
    3266  -57.338   26.072   -8.077   -4.282    4.458   -5.850    1.200   -4.181    4.496    7.271
    3267  -59.423   12.650   -4.143    0.978    6.176   -8.558    1.253   -5.206    8.924    3.753
    3268  -54.899   20.221   -3.418   14.865   -5.848   -9.864    2.354   -1.426   11.045   -1.121
    3269  -42.413    7.590    7.836    2.272  -12.370   -7.385    1.366   -5.826   10.453    5.594
    3270  -70.964    9.947   -7.909    1.961    3.662   -3.053    1.284   -5.272    6.796    4.940
    3271  -69.185    2.757    3.178   -9.353    4.185   -2.382    1.289   -5.441    7.412   10.890
    3272  -66.019   -7.701    7.615  -13.138    0.796   -5.029   -0.137   -6.560    4.219    1.771
    3273  -48.863    5.509    4.253    0.573   -1.393    0.659   -0.772   -3.554    6.438   16.856
    3274  -39.837   10.337    5.015   -2.116   -4.973   -4.398   -1.715   -4.430   12.387    6.131
    3275  -51.014   -2.926   11.524   -5.591   -4.383   -2.854    1.615   -0.710    8.206    6.026
    3276  -47.494   -1.680   13.090   -9.073   -1.968   -6.260   -3.517   -9.649    7.774    4.884
    3277  -50.328    4.317    8.782   -3.000    5.923   -5.564   -6.069   -8.149    2.701    0.011
    3278  -64.757    9.035    3.715    0.737   -1.037    1.653   -0.968   -2.586    8.255    3.507
    3279  -61.626   16.956   -0.721   -4.978    0.150    0.360    2.678   -1.595    1.064    4.569
    3280  -54.425    9.851    6.512    0.276    5.181    3.984   -5.851    3.016    5.423    7.882
    3281  -42.770   18.254   10.199    1.821   -7.424   -2.154    2.398    2.026   -3.570   10.182
    3282  -56.199    6.565    5.267    3.703   -4.977   -1.615   -3.512   -5.754    1.578   -0.776
    3283  -43.854   13.167    5.191    9.399  -10.013   -0.663    2.448   -4.859    5.877    3.802
    3284  -51.153    8.512    5.486    8.187   -5.780   -4.170    5.093    0.655    2.210    4.990
    3285  -44.391   10.624    8.995    5.700   -3.626   -2.711    3.633   -0.370    7.054   14.161
    3286  -51.654    2.025   13.894    8.290  -13.861   -5.559    8.627    2.438    2.311    5.583
    3287  -48.222    2.753    7.799    5.392  -14.301  -10.814    6.801   -4.269    3.314    3.473
    3288  -54.233    8.029    6.370    4.003    4.440   -6.290   -2.739   -1.315    1.738    3.167
    3289  -53.326   10.189    1.123    5.854    4.815   -2.828   -0.787   -0.287    5.308    9.281
    3290  -52.249   -9.041   10.746    3.356   -4.629  -10.944   -4.153   -8.521    6.924    6.334
    3291  -31.111   18.021    3.125    5.418   -8.630    0.927   11.966   -7.271    5.696   10.692
    3292  -41.708   21.190   -3.683   19.003  -10.878   -3.444   10.030   -7.605    5.589    2.381
    3293  -56.575    7.308    1.725    7.455    3.813   -5.219    1.853   -5.543    3.936    9.564
    3294  -58.405   10.034   -0.606   14.697    2.774   -0.858    5.026   -3.031    3.499    9.649
    3295  -46.710   -0.410    5.776    7.715   -6.603   -5.065    8.438  -11.667    8.327    6.153
    3296  -46.232    6.260    5.392    8.944   -7.049   -7.799    1.372   -7.174    4.050    5.093
    3297  -61.334    4.773   -4.213   10.784  -11.447    1.239    6.788  -11.328    6.408    5.928
    3298  -51.401    1.234    5.086    7.683   -7.998   -4.698    3.547   -3.644    3.643   -5.411
    3299  -44.987   -3.071    9.818   -2.737   -7.232   -7.045   -1.320  -10.670    7.209    0.723
    3300  -63.508   -4.908    6.226    0.789   -4.263   -1.689    7.260   -0.702    7.456    3.400
    3301  -53.950    4.479    5.729   10.916   -7.420    2.871    4.130   -1.165   10.554   -1.577
    3302  -76.555    1.694    2.730    0.124   -9.570   -6.348    2.189   -0.111    8.815    2.054
    3303  -75.427   -9.699    8.712   -6.027    3.910   -0.967   -6.721  -10.149    9.006   -3.426
    3304  -55.599    5.424    9.445    4.984   -6.374   -8.362    1.961    1.559    3.222    2.108
    3305  -56.618   -4.038    8.210   -1.855    0.516   -1.506    1.957  -10.725    8.191    7.478
    3306  -48.371   -5.574   18.080    2.450    3.838   -1.633   -0.131    3.073   10.069    9.222
    3307  -50.895   -1.290    8.067   -1.490   -4.154   -1.226   -7.917  -15.150    9.386   -0.370
    3308  -39.780   20.391   -3.745    9.358   -0.155    0.133   -0.380   -5.508    3.696   -1.075
    3309  -39.182   -0.198   16.511    2.880   -5.163   -1.518   -4.472   -1.041    5.948    0.449
    3310  -51.096    5.871    6.152   -1.252    3.440   -2.841    1.658   -0.952    2.948   -2.720
    3311  -53.950   -1.266    7.790    1.812   -5.710   -2.138    3.089   -3.705    3.701    3.140
    3312  -49.777   23.479    0.676   17.598  -10.192   -2.565    1.030   -0.347   -0.673    4.586
    3313  -65.447    2.307    2.142   -4.037    9.601   -0.796    6.175   -1.038    9.483   -1.891
    3314  -68.236    8.714    1.480    2.665   -9.915    2.840    7.094   -0.334    2.759    1.959
    3315  -62.214    8.329    6.630    0.560  -10.532    0.460   -3.567   -4.620    5.556    4.592
    3316  -52.842   -1.046    8.086   -5.411   -1.201  -10.138   -1.433   -3.231    3.493    0.654
    3317  -55.096   -3.494    8.420    3.193  -11.775    0.792    5.161   -2.266    9.278    1.012
    3318  -58.983    4.213    5.615    4.945   -9.045   -7.235   -0.612   -3.593    7.383   10.394
    3319  -50.129   10.706    2.881    6.580   -4.434    2.047    3.156    1.815    0.644    1.946
    3320  -48.170    5.851    7.210   -2.436    3.483   -6.948    2.715   -2.739    2.574    0.211
    3321  -61.462   12.980    0.466   -4.393    4.901   -4.951    4.046    4.479    2.481    1.726
    3322  -38.584   -3.415   17.650   -2.251  -15.772   -7.331    2.767   -6.556    5.697    3.746
    3323  -72.049   12.874   -5.158    7.563    5.389   -4.914    3.621    5.798    5.913    8.193
    3324  -83.212    3.379   -6.610    8.558    1.545   -1.591    9.494    6.961    8.056    3.860
    3325  -71.040    9.011    2.682    1.470   -5.271    1.320   -0.186    0.081    4.059    7.223
    3326  -58.627   12.584    0.801    9.888   -1.256    4.794    3.559   10.147    7.044   12.114
    3327  -61.932   -4.901    5.612   -1.747    1.103   -4.022    2.907    2.237    5.317    0.938
    3328  -49.066   -4.190    7.409   17.174  -10.971   -6.291    4.651   -2.708    6.945   -0.515
    3329  -66.532    1.344   -2.728    2.261   -1.805    0.486    3.496   -1.784    6.945    1.086
    3330  -66.321   12.435   -7.755    8.220    0.159   -7.655   -2.849   -5.463    7.321    4.152
    3331  -50.477    0.227    6.443    2.677    1.950   -2.825    0.089   -3.141    3.858    4.639
    3332  -59.759   -8.395    5.823   -5.059   -0.254   -0.204    7.990    2.685    8.220    8.281
    3333  -60.710    7.767   -1.904    8.525   -4.138   -6.104    5.225   -2.879    6.995    5.402
    3334  -55.529    7.922    0.155   12.303    2.521    0.153    5.393   -2.366   10.786    6.779
    3335  -45.513    6.901   14.065    8.152    0.550    9.166   -5.789   -5.399    1.686    5.909
    3336  -39.827   13.606    0.605   13.758    6.243    7.305   -5.491  -13.521    5.503    5.429
    3337  -37.724   15.979    3.005   12.936  -11.011    1.706    7.086   -2.935    5.053    7.392
    3338  -46.252    4.000    5.514   -3.394   -6.836    2.154    2.887   -9.469    5.594    7.939
    3339  -51.657    9.467    2.151   -4.370   -6.638    3.635    6.525    4.597    5.548   11.331
    3340  -50.208    2.423    8.520    6.740  -14.888    0.003   -5.011   -7.392   -2.462    0.536
    3341  -41.531    6.640   19.591    7.502  -10.035   -1.041   -8.169    0.039   -1.156   14.412
    3342  -53.361    9.198    3.891    9.211  -12.756    4.306    0.714   -2.125    3.519    7.829
    3343  -35.707    9.734    8.125    4.959  -11.304   -1.621   -1.716  -11.984    4.127   11.031
    3344  -34.985    3.894   15.941   13.362  -25.195   -1.849    1.320   -9.130    5.708    8.990
    3345  -27.904    0.169   19.000    2.628  -13.256   -5.765    2.992   -1.771   -3.000    4.404
    3346  -53.840    1.685   14.321    4.845  -13.089    6.260   -0.695   -6.644    4.115    8.320
    3347  -53.851    6.237    9.934    7.079  -10.493   -2.652    2.220   -6.065    5.635   11.970
    3348  -58.000  -10.255   12.493    0.008  -14.825  -11.685    3.060  -11.293    6.265    1.947
    3349  -64.530   -5.279    8.875   -4.329  -14.914   -1.346    4.700    1.137    4.160   12.218
    3350  -58.773    7.515    7.351    3.434  -14.500    3.417    3.854   -0.022    0.122   12.731
    3351  -58.604    8.382    3.314   -4.651  -17.859   -1.448    3.077   -1.993    2.876    7.968
    3352  -66.398  -16.868   15.772   -2.586  -19.694    1.612    3.911   -3.802    4.785   10.771
    3353  -60.602  -17.127   20.702   -0.002  -18.408   -1.191    4.659   -1.991    7.094    8.505
    3354  -50.052    4.963    9.812    6.219   -7.216    2.790    0.633   -0.691    3.469   13.220
    3355  -52.026   13.522    6.923   19.394  -17.127    1.726    4.093   -1.763    0.648    1.504
    3356  -55.763   13.570    2.975    9.022  -14.661    1.279   -1.442   -6.680    3.467    2.186
    3357  -31.989    8.946    8.303    6.887  -15.741   -1.458   -3.677  -12.271    8.021    8.518
    3358  -54.000   21.885    0.228   16.092  -10.826    1.347   -2.375   -8.072    5.629   16.519
    3359  -47.143   20.427   -0.311   19.823   -9.951   -7.188    2.618  -10.060   -4.065    9.129
    3360  -49.645   20.624   -0.349   12.320  -12.712    7.018   -1.861   -4.922    2.570    7.685
    3361  -45.429   14.428    7.866   14.461  -23.450    3.622    2.211   -8.446    3.391    8.408
    3362  -50.002    4.972    7.520   15.587  -14.371    4.246    4.532   -2.402    6.187    8.750
    3363  -60.751    4.556    6.983    6.532   -8.838    6.246   -3.823   -1.144    7.315    4.435
    3364  -65.722    0.309    4.337    2.612   -5.183   -0.336   -2.661  -12.544    8.493    3.206
    3365  -59.087   -1.388    6.642    3.047   -3.047  -11.145   -3.957   -9.014   10.193    5.982
    3366  -51.527    9.454    0.860   12.930   -9.479    4.367   -9.864   -9.796    5.426    9.779
    3367  -30.303   15.449    4.378   16.434  -15.097    0.685    2.087  -14.798    8.626    9.616
    3368  -52.901   15.407    0.306   13.836  -10.671    1.412   -0.509  -14.913    7.905    1.838
    3369  -41.619   17.362    1.703    8.572   -9.433    3.576    3.020   -8.372    6.358    6.903
    3370  -53.450   -2.336    4.122   -1.957   -8.422   -2.526    7.469   -3.040   13.357    7.683
    3371  -66.138    6.402   -5.307   13.180  -20.365   -6.801   11.673   -5.611    9.471    7.273
    3372  -47.685   10.731   -3.441   25.009   -0.534    0.975    1.997   -2.351   10.009    0.864
    3373  -27.802   11.872   10.379   10.322    0.133    0.749   -4.193   -4.059    9.657    3.616
    3374  -47.173    0.636    8.250    8.092   -6.319   -0.564    1.471   -9.610   12.252    7.088
    3375  -58.069   -4.209    4.033   -7.339   -6.624   -1.955    8.597    0.584   12.423    1.822
    3376  -50.738   -5.779   21.355  -12.010   -6.224    8.921   -5.274    4.784    6.724    9.157
    3377  -56.505  -10.708    9.683  -10.125   -1.846   -7.267    5.273   -1.468    8.442    6.263
    3378  -54.325   -9.309   14.884  -13.194    1.881   -2.239   -2.033    4.305    6.337    2.224
    3379  -58.989   -2.297    6.968    1.474   -7.058   -4.887   -1.703   -3.434    7.334    7.456
    3380  -46.162    1.330    8.654   -2.424    1.890   -9.057   -5.028   -5.487    9.465   -1.346
    3381  -44.778   14.160    6.815   -1.328   -9.309   -1.757   -0.127   -2.657    7.482   13.145
    3382  -50.547  -11.051   15.656   -6.240  -11.156   -8.881   -3.588   -4.883    6.799   -1.342
    3383  -63.066    2.442    4.367   -4.729   -1.075   -0.881   -8.250   -4.961    2.263    4.835
    3384  -55.543   21.482  -12.107    9.095   -3.533   -4.460   -0.155  -10.241    7.460    8.771
    3385  -53.999  -10.278   16.120    2.848  -18.099   -3.218   -0.730   -0.786   12.303    2.294
    3386  -57.710  -17.749   14.372   -4.739  -12.258   -3.958    4.758    1.151   12.648    4.163
    3387  -54.766   -3.958   12.985   -9.865   -7.349    3.648   -0.208    1.877    8.784    6.728
    3388  -41.472   -0.888   13.060    1.693  -17.206   -7.176    2.271   -4.820    5.369    8.649
    3389  -36.314   -2.030   14.017   12.100   -8.351   -1.238   -1.657   -0.851   10.500    8.462
    3390  -44.417    4.608    9.202   -1.223  -17.195    4.818    1.361    0.894    5.581   11.060
    3391  -40.336   -0.247   12.344    4.757  -13.858   -1.851    4.677    1.496   11.975    8.306
    3392  -50.115  -15.735   17.711   -7.871  -21.032   -5.026    6.885   -3.568   10.468    1.579
    3393  -53.595   -3.480    8.869    5.022   -1.744    1.615    3.823   12.090    9.837    4.141
    3394  -44.509    2.518    7.345    4.168    0.234   -3.553   -2.536   -6.087    5.753    8.147
    3395  -41.619   -1.520   13.736    8.257   -5.213    0.040  -10.949   -4.921    5.384    4.229
    3396  -42.493    6.522    1.426    0.527    0.064   -0.923    0.099   -5.446    9.119    4.970
    3397  -56.495   -7.271    7.209   -1.330    1.433   -4.946   -3.951   -7.564    8.671   -1.419
    3398  -21.438   -8.559   19.972    2.610   -2.078  -10.670   -5.839  -10.356   10.521    8.477
    3399  -48.799  -11.427    8.568   -4.258    1.575  -14.072   -9.325   -9.432    9.043   -2.008
    3400  -47.196   -8.109   14.579   -1.019    4.952   -6.774  -10.349   -9.805   12.305    1.161
    3401  -47.498  -11.759   15.635   -4.535    4.111   -8.415   -8.127   -7.010    7.477    0.380
    3402  -45.863   -2.189    8.955    6.110    5.494  -12.621  -10.830   -9.238    4.613    0.228
    3403  -52.308   -3.230    4.772    0.505   -0.221   -9.754   -4.610   -6.945    8.935   -0.362
    3404  -50.323   -9.017    8.834    7.588   -1.153   -8.807  -10.572   -3.600   10.522    2.338
    3405  -58.881   -3.823    4.412    3.062    3.036   -8.526   -6.877   -2.805    7.877   10.628
