#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
    1918  -19.576  -10.153  -23.169    4.940  -23.338  -22.053   -2.828  -30.530    7.338   -3.173
    1919  -32.185   15.497  -29.792   13.261  -26.222  -19.880   -4.427  -14.929    0.901    1.055
    1920   -4.860    3.549   -7.314    5.967   -9.332  -22.456    1.739  -22.217   11.194    2.536
    1921  -13.039    2.875  -21.390   16.981  -23.414  -13.852    1.214  -12.358   11.438    4.024
    1922  -14.727    4.451  -25.678   12.433  -21.171   -8.952    2.629  -15.428   11.775   -8.403
    1923   -9.160    3.079  -18.542   15.515  -19.201  -13.712   -2.517  -16.260   14.546   -8.166
    1924   -7.360   -6.173  -20.589   13.896  -27.042  -16.970    1.610  -20.376   16.121    6.796
    1925   -4.595    8.048  -14.193   15.036  -16.096  -18.943    0.581  -12.902    6.510    2.819
    1926    0.998   -2.068  -11.375   13.665  -17.170  -20.431    1.527  -14.553   11.487   -7.822
    1927   -6.217   18.238  -24.554    7.355  -17.388  -10.374    1.942  -11.149    6.632   -6.696
    1928  -11.646   14.894  -12.860   25.927  -15.352  -16.549   -4.062  -15.406    5.962    2.663
    1929  -10.540   26.710  -19.179   24.750   -9.245   -7.708    3.525   -4.368    8.404   -6.483
    1930    1.913    9.334   -7.502   18.363  -15.781  -17.871    1.609  -11.933    9.230   -2.093
    1931   11.603    0.622   -9.930   16.904  -17.581  -19.234    5.737  -11.790   15.221  -11.670
    1932    3.982    8.445   -7.440   19.287  -16.271  -12.106    2.457   -9.508   12.428    1.302
    1933   -1.719   14.176  -15.441   18.177  -16.168  -17.281    1.599  -13.660    9.045    8.460
    1934  -24.471   23.599  -28.128   12.702  -25.382  -14.121   -6.311  -12.694    0.438   -0.888
    1935    9.418   12.162  -10.093   24.209  -12.216   -7.832    0.874   -9.770   12.311   -2.972
    1936   10.352   20.670   -4.066   25.854   -9.779  -14.210   -3.544  -11.824   13.620    4.190
    1937   -1.737   18.021  -12.250   22.504  -14.918   -6.953    0.805   -8.153    9.179    5.309
    1938   -5.752    0.886  -14.773   25.100  -16.898  -14.270   -3.841  -10.749   11.807    3.849
    1939   -5.538    9.366   -9.139   26.526  -16.640  -18.389    2.022   -8.515    3.065    1.883
    1940   -1.320   19.156   -6.239   20.398   -4.840  -16.700   -3.473  -16.179    6.180    1.174
    1941   -4.822   13.003   -7.857   34.319  -15.662   -5.806   -6.969   -1.363    5.537    2.241
    1942   -8.725   43.871  -10.506   12.971    0.129  -15.662   -6.235   -3.872    3.000  -11.916
    1943   -4.891   53.609  -10.722    7.473    6.785  -19.179   -0.654   -9.478    2.470   -7.780
    1944  -11.133   19.583  -16.908   28.265  -11.940  -13.124   -6.163  -11.152    3.305    8.275
    1945   -1.126    8.453  -14.111   29.304  -24.270  -12.463   -6.446  -10.127    3.393    1.649
    1946   -5.252   21.029  -14.935   21.383  -13.087  -20.940   -1.663  -14.974    2.235   -2.018
    1947   15.235    7.786   -6.011   18.718  -20.117  -14.054   -1.166  -20.535    6.371    5.688
    1948   19.502   14.507   -5.641   20.215  -13.798  -18.337    9.871  -13.818    8.034    3.335
    1949   13.037   10.539   -5.844   12.863  -12.885  -19.402    6.778  -13.120    3.223    6.304
    1950   -6.067   29.414  -14.481   15.699  -16.831  -13.648    3.087  -10.535    5.048    0.907
    1951    3.137   43.211   -9.735   23.446   -6.440   -2.906   -2.775    3.407    9.430   -6.240
    1952   12.438   24.462   -2.773   23.603   -4.685  -12.410   -5.958   -8.642   10.429   -0.290
    1953   10.541   26.570  -11.426   26.144   -7.464  -17.567   -2.584   -0.646   10.559   -3.000
    1954   -0.761   30.913  -12.256   28.343  -13.336  -18.742   -9.635   -7.547    4.913    5.361
    1955   20.667   18.737   -2.168   25.611   -5.752  -19.522   -2.975  -19.005   12.248   -5.095
    1956   11.905   26.715   -5.450   18.444   -6.644  -20.719    1.553  -22.889    7.183    0.681
    1957   32.528   17.838    6.004   19.776   -2.913  -19.175    5.495  -17.041   12.675   -0.041
    1958   16.591   11.082   -5.239   13.492   -5.850  -29.296   -2.794  -17.890   13.105   -6.012
    1959   16.052   27.460    8.024   24.823   -0.843  -22.894   -7.864  -16.719    5.527   -6.813
    1960    6.069   21.450    0.620   32.236   -5.750  -24.109   -8.665  -12.597    9.928   -7.510
    1961  -12.624   23.028   -9.173   32.573   -5.720  -25.764  -12.467    3.833    8.214   -8.987
    1962  -18.772   24.071  -19.515   29.125   -6.610  -18.696   -5.243    3.070   11.095   -6.921
    1963   -9.123   28.445   -3.355   28.157    8.748  -24.227   -5.747   -6.746   12.914   -7.308
    1964   -3.590   19.564   -0.496   17.614    0.617  -20.640   -2.808  -10.826   11.312    0.642
    1965   -9.420   17.993   -8.423   17.955    3.290  -19.005    1.720  -12.699   15.373   10.570
    1966   -3.195    7.887   -3.594   24.317    1.712  -27.007    2.780  -13.413    9.296    9.225
    1967    4.941    8.421    3.668   21.890    9.128  -24.858   -1.890  -18.622    9.005   -1.170
    1968   -9.230   36.863   -1.837   20.355    7.683  -18.773    1.416   -9.125   -2.795    4.541
    1969   -5.465   28.723    2.456   21.635   14.879  -19.551   -5.607  -12.521    5.195   -0.445
    1970   -8.166   39.436   -0.548   24.850    9.731   -9.373   -1.364    0.840    4.912    1.487
    1971    4.222   26.875    9.449   28.077    7.307  -15.928   -4.011   -2.114    0.107    0.759
    1972   -2.686   60.603   10.752   21.901   19.004  -23.332    1.102   -8.622   -6.094   -3.930
    1973   -3.917   49.177    7.949   14.457   14.218  -19.077    1.768   -7.700    3.099    0.121
    1974   -7.980   59.067    5.255   24.079   11.326  -17.860   -1.878   -0.119   -6.471   -0.313
    1975  -10.231   59.448   15.846   18.055   28.416  -19.378    0.226   -5.881   -5.205    3.931
    1976    4.021   53.975   18.700   33.183   18.455  -23.351   -4.716   -0.644   -5.589    2.723
    1977    0.839   72.728   27.801   26.757   27.485  -12.698   -3.490    1.813   -4.840    2.898
    1978    8.708   63.134   21.972   28.428   17.265  -16.557   -0.231   -9.818   -5.222    1.250
    1979    7.563   51.296   17.721   27.364   15.056  -17.455    1.774  -15.431   -9.491    8.319
    1980   15.993   52.649   22.730   29.873   19.902  -16.335   -2.409   -9.939   -5.820   -0.124
    1981   -2.695   44.677    8.550   31.641   10.851  -16.924   -2.693  -12.120   -3.999    0.564
    1982   -7.522   46.043    4.497   23.517    6.458  -23.178   -6.138   -9.336   -6.507   -1.266
    1983  -11.887   52.098   14.433   40.851   13.946  -22.139  -11.645   -0.574   -9.020    0.226
    1984   -8.768   48.982   11.962   26.786    8.403  -25.813   -5.529  -10.590   -9.772   -0.411
    1985   -7.911   47.496   11.277   29.118    7.457  -18.751   -4.480   -4.579   -6.295   -2.182
    1986    6.245   28.644   20.655   33.066    5.098  -21.220   -4.742  -16.786   -1.919    5.526
    1987   -6.181   34.894    7.600   24.553    6.683  -21.104    2.386  -13.290   -2.075    6.310
    1988   -3.733   23.558    2.481   32.544   -0.773  -23.698   -2.669  -18.737   -0.655    0.691
    1989    5.519   18.159    7.086   26.709   -2.220  -14.007    5.036  -14.640    2.290    1.884
    1990  -17.017   27.658   -0.870   28.448   -2.539  -16.519   -6.942   -1.179   -1.962    5.227
    1991  -34.250    5.106  -17.035   33.048  -12.297  -20.291   -6.613   -4.043    5.506    6.946
    1992  -27.485    4.357  -10.711   41.722  -15.551  -21.451   -8.141   -7.621   -4.200    4.214
    1993  -26.528   16.861  -10.463   32.393  -11.312  -15.373   -6.887   -3.890   -1.648    4.811
    1994  -19.204   21.185   -3.860   34.866   -7.006  -21.266   -4.714  -16.992   -7.847    0.734
    1995  -23.171   12.446  -14.748   30.998  -11.572  -16.677  -10.624   -3.764    1.112   -2.033
    1996  -23.021   14.289  -22.962   25.732  -11.419  -13.781   -0.687  -11.467    8.915   -1.435
    1997  -29.737   21.252  -16.192   25.333  -12.723  -23.993   -3.792  -10.749   -0.997    3.861
    1998  -14.648   29.696   -0.720   35.318    2.030  -17.774  -11.044   -7.273    2.457   -7.273
    1999  -11.170   24.057   -0.449   25.123   -5.024  -17.494   -6.100   -9.039    2.203   -3.426
    2000    8.823   22.270   13.502   38.347   -2.528  -19.586   -5.792  -15.470   -1.885   -1.120
    2001    5.173    1.813    2.232   37.338   -8.305  -11.762   -9.004   -2.814   13.634    3.255
    2002   11.659   35.652    7.920   39.537   -0.069  -12.760   -8.361   -1.969   -2.938   -8.517
    2003   -2.692   46.993    3.621   34.150    7.584  -10.830   -2.134   -4.660   -5.044   -4.680
    2004   -6.001   53.664   16.221   39.032   14.957  -18.202   -9.474   -2.317   -9.000    7.205
    2005    7.864   18.749   10.395   37.085    1.043  -12.580   -2.613  -13.745    1.931    1.699
    2006   -3.093   24.051    9.129   46.294    6.971  -15.862   -5.800   -8.353    2.145   -1.166
    2007  -16.896   24.511    6.916   34.597    0.776  -11.066   -8.463   -4.340   -0.348   -5.135
    2008   -6.838   26.643   10.014   36.516    0.512  -15.531   -7.822   -4.043    0.837    1.227
    2009  -18.350   29.201  -10.785   22.634   -2.631   -1.647   -2.043    6.065    6.743    4.950
    2010   -4.306   19.155   -6.725   36.278  -13.385   -3.239   -8.384    4.278    8.490    7.992
    2011  -15.327   33.248  -13.586   44.115  -10.494   -4.164  -11.467    7.409    1.556   -3.626
    2012    1.805   20.608  -10.822   33.958   -9.010   -9.653   -5.609    0.950    5.110   -0.278
    2013   -7.696   30.769    1.158   41.478   -3.479   -8.726   -8.958    2.959   -1.749    3.507
    2014    0.669   41.819   -0.908   32.948    4.020   -4.264   -3.186    2.038    6.115   -2.386
    2015   -4.320   37.762    1.933   32.037   -3.896  -10.139   -5.128   -2.717   -3.280   -0.050
    2016    3.263   26.035    7.898   33.587   -5.206   -9.517   -2.820  -12.054   -3.220    6.564
    2017  -16.674   22.343   -8.543   34.763  -12.774   -9.346   -6.494   -2.152   -2.801    6.086
    2018  -30.541    5.012  -19.067   36.156  -14.951  -11.103   -6.351   -7.704    0.084    8.270
    2019  -24.244   18.077  -10.148   29.357  -10.106  -11.051   -3.551   -8.527   -1.592    6.756
    2020  -23.122   40.769   -6.533   26.108   -6.376   -7.542   -1.506   -3.594  -14.364   -1.404
    2021  -24.769   38.752  -11.232   32.629    0.412   -1.838   -6.132    5.975   -5.192    2.132
    2022  -26.888   34.404  -13.206   30.374  -13.876   -2.601   -0.096   -2.842   -4.547    6.079
    2023  -29.479   25.802  -15.745   32.148  -13.002   -3.289   -3.271   -0.814   -3.045    7.351
    2024  -35.853    6.797  -20.872   25.269  -20.084   -5.836   -4.232  -14.621   -4.521    4.675
    2025  -35.453   31.291   -6.391   30.538   -3.441  -13.974   -5.294  -18.105  -14.571    0.422
    2026  -24.919   30.109  -10.630   29.931  -13.535   -5.519   -2.133   -9.826  -13.663    9.945
    2027  -22.368   -5.173  -17.387   25.658  -19.605   -9.999    1.958  -14.992    1.833    5.181
    2028  -27.848   14.618  -10.331   20.725  -12.015   -8.624    2.855  -10.586   -0.205    4.361
    2029  -20.377   15.335   -3.595   21.470  -18.464   -1.309    1.761  -14.041  -12.180   18.681
    2030  -24.145   29.253    7.561   17.830   -4.302  -10.782   -2.759   -9.380  -18.821   11.395
    2031   -9.026   12.950    6.655   14.988  -10.112  -12.770    4.307   -7.945   -8.255    5.922
    2032  -24.955   18.767    5.013   28.523   -7.468  -13.217   -3.676   -7.291  -20.671   10.586
    2033   -9.514   -0.419    7.747   28.673  -17.713   -9.068    1.411   -9.016  -14.340    9.032
    2034  -15.872   10.454    2.601   29.792  -16.322  -14.874   -2.928  -12.153  -12.490   13.237
    2035   -7.495    0.556    6.215   22.506  -11.887   -7.190    5.786  -19.293   -6.638   16.803
    2036   -9.257   19.254    4.997   28.449  -10.235   -2.613    2.325  -14.397  -12.554    7.464
    2037   -7.490   35.537    8.003   24.412   -4.549   -6.085    3.488  -14.820  -14.847    0.207
    2038  -20.454   22.862    5.615   25.336   -6.077   -6.133   -0.153  -11.820  -13.102    3.319
    2039  -26.695   -0.423  -10.655   16.003  -11.000   -7.510    6.141  -10.442   -0.711   10.697
    2040  -12.737   -3.594   -3.949   13.830  -14.238   -1.590    8.769   -9.298    4.296   10.513
    2041  -30.984   28.311   -2.589   24.523   -4.532  -12.009   -2.507   -4.294  -11.723    2.706
    2042  -17.730   29.321   -0.576   21.935   -1.470   -6.482    7.534    0.111   -7.100    4.423
    2043    2.353   28.413   12.651   27.471   -7.299   -5.668    9.183   -4.296   -9.852    4.337
    2044   -1.902   28.415    9.888   21.397   -8.057   -7.708    2.831   -4.439  -12.658    4.455
    2045    2.383   25.864   10.384   23.758   -4.267   -8.310    5.716   -5.261   -5.076    1.890
    2046   -7.560   30.380    7.825   15.054   -1.997  -10.166    0.166   -7.887   -1.298    3.263
    2047   -3.466   41.627   15.747   27.780    2.727   -6.008    1.597    7.285  -10.563   -0.667
    2048   -6.123   31.785   10.458   27.143   -5.903  -12.208    5.794   -8.040  -13.469    5.020
    2049   -1.143   27.945   13.897   24.796    2.534  -12.970    6.138  -10.718   -5.257    3.953
    2050  -27.081   43.122    3.054   22.059    1.199   -6.238    7.243   -4.035  -14.165   -1.687
    2051  -18.318   34.251   -6.061   12.435   -0.424  -10.955    7.865   -3.260    1.079   -9.803
    2052    0.467   21.808    8.085   12.652   -1.929  -12.876    8.883  -10.354   -0.318   -2.176
    2053  -23.905   30.228   -4.782   21.217   -6.542   -9.048    8.091   -1.948   -9.293    3.729
    2054  -27.002   27.338    0.961   23.902   -5.349  -10.536   -4.241  -10.019  -14.187    7.852
    2055   -5.571   24.728    5.598   22.307   -3.952   -5.931    8.147   -9.352   -5.584   12.111
    2056  -23.462   35.590   -0.943   23.540   -3.886   -4.797    7.168   -7.075  -13.730   12.695
    2057  -22.814   35.444    0.456   23.217   -3.123   -0.913    5.557    0.222   -8.015    4.901
    2058  -45.012   18.266  -11.717   29.457  -11.980   -4.731    1.396   -1.915  -10.181    6.874
    2059  -25.357   36.835    1.991   28.915   -4.448   -5.088    3.714   -1.880  -17.825    5.768
    2060   -8.445   25.067   12.047   28.123   -7.499   -4.887    0.196  -10.613  -12.971    5.766
    2061    2.211   35.674   14.176   19.558    1.847   -1.741   10.499   -9.653   -1.342    3.884
    2062    5.153   37.908   14.363   23.884   -1.927   -3.643    6.235   -9.543   -8.652   -0.641
    2063   -3.595   32.748   11.488   24.027   -1.752    3.401    3.853   -5.156   -6.258    4.272
    2064    5.229   37.521   11.708   22.056   -9.778    5.025    8.791   -3.954   -8.314   -0.094
    2065  -22.047   39.446    3.931   21.863    0.116   -6.222    0.131    0.566   -9.108    2.931
    2066  -16.081   29.714   10.118   24.578   -5.710   -1.753    2.685   -7.371   -9.707    2.849
    2067  -14.707   40.027   -0.141   21.771   -3.799   -3.092    4.437   -4.444   -8.853    4.302
    2068  -26.804   40.641    3.148   23.246   -4.550    2.341    2.930   -7.449  -12.660    8.956
    2069  -16.093    2.396   -2.991   25.510   -8.624   -0.190    7.850   -8.693    5.971   18.849
    2070  -14.391   19.557   -5.754   19.423   -5.543   -4.999    2.117   -9.935    2.498    0.143
    2071  -23.455   27.547   -7.092   15.785    2.217   -7.173    3.712   -4.832    2.141   -1.360
    2072  -20.199   29.597   -3.009   20.629   -0.370   -4.257    4.631   -0.254   -2.999    2.624
    2073  -40.658   20.961  -10.616   16.408   -3.888  -11.097   -1.342   -4.074   -0.899   -8.207
    2074  -18.274   17.936  -12.993   16.520   -4.282  -15.135    3.257   -1.856    1.645  -13.688
    2075   -6.805   29.078    0.035   15.464    9.301   -7.595    0.657   -4.461    4.214   -5.904
    2076   -8.361   36.016    8.728   31.493    9.065   -3.955   -0.073   -1.324   -3.661   -2.256
    2077  -26.316   37.524   -4.881   26.649    1.989   -0.023   -1.937    8.561   -1.406   -7.818
    2078   -1.154   26.529    9.849   36.237   -4.615   -2.090   -3.273   -6.200   -5.109   -6.201
    2079   -4.957   41.234   14.106   31.395   -0.618   -8.951   -4.625    5.472  -13.052   -1.060
    2080    9.325   43.661   14.610   27.669    9.877   -4.047    1.079   -1.840   -1.691   -2.550
    2081   -7.270   39.438    2.330   25.461    5.345   -2.417    4.393    1.311   -2.070   -2.817
    2082   -7.620   27.673    0.420   28.741   -4.079   -4.403    1.198    0.129   -4.700    1.437
    2083   -7.715   29.415    1.131   25.894   -5.679   -5.638   -1.315    5.814   -3.055  -10.223
    2084   -6.357   19.011  -16.387   26.373  -14.636    1.130    4.658    3.813    6.408   -4.958
    2085    3.078   15.674    1.823   23.307  -18.708   -0.701    7.376   -1.511   -0.310    5.976
    2086  -27.432   27.838  -14.383   22.944   -7.767   -0.976    8.588    1.505    1.596   -0.841
    2087  -38.849   33.383  -19.823   15.751   -6.253   -2.636   -1.257    3.732    0.971   -9.589
    2088  -52.417   35.562  -24.119   14.440  -14.727   -1.559    0.689    1.442   -2.896   -5.000
    2089  -60.229   42.132  -22.134   13.900   -4.973    3.956   -2.970   13.466   -4.933    0.115
    2090  -34.221   41.400  -22.717   12.707   -8.638    2.696    5.108   13.276    4.164    0.331
    2091  -27.842   13.989  -23.753   22.386  -22.632    0.504    4.008    6.011    1.901   -0.669
    2092  -35.175    2.628  -20.257   22.776  -22.176   -1.697    0.422   -5.350    0.942    8.728
    2093  -35.338   41.150  -18.268   24.967  -13.937    6.902    4.130    9.328   -6.707  -13.202
    2094  -45.698   30.833  -19.386   24.449  -12.179   -1.711    7.039    0.226   -8.153   -2.864
    2095  -35.175   27.885  -16.667   24.320  -15.900   -2.654    3.644   -2.365   -7.338   -4.030
    2096  -25.066   42.862    5.702   21.569   -6.101    3.251    4.734    2.527   -4.671   -1.098
    2097  -31.350   49.732    1.922   17.468    1.751    0.518    6.687    1.962   -7.076  -12.245
    2098   -2.844   68.126   12.062   16.614   10.291    2.616    8.821    2.180   -9.619  -11.251
    2099   -3.543   30.792    3.254   22.695   -3.673    1.199    9.170    0.185   -0.891   -3.901
    2100   -1.025   39.790    2.098   14.196    5.792    2.728   12.626   -2.374    3.359  -10.885
    2101   -3.613   43.859  -14.534   12.691   -5.822    4.301   16.065    7.477    4.284  -16.013
    2102  -31.573   57.528   -5.819   17.361    1.309   -3.932    2.570    7.776   -8.612  -14.143
    2103  -24.090   37.700  -13.618   15.943   -1.791   -2.518    4.941   -5.539    2.395  -12.660
    2104  -31.687   48.720   -6.667   18.749    0.009    2.721    3.733    3.133   -0.693  -20.973
    2105  -10.834   24.706    4.688   23.389   -0.749   -1.003    1.937   -2.152    5.536   -6.583
    2106  -20.608   51.334    4.612   18.487    9.404    2.544    1.741    7.021   -5.142   -7.077
    2107  -18.462   23.186   -0.857   27.666   -5.334   -3.171    5.936    3.503   -9.038    5.871
    2108    4.729   40.376    1.245   21.279   -3.780    2.576   10.459   -0.375   -8.045   -4.618
    2109    5.461   41.702   13.502   20.925    3.603   -4.887    5.389   -3.315   -7.395   -6.022
    2110   14.719   35.694   10.291   18.711   -4.693    0.843   14.582   -0.095   -3.176  -12.839
    2111   22.334   37.960   20.727   22.551   -0.503   -5.740   15.050   -2.032   -9.133  -16.932
    2112   12.387   45.268   23.010   26.728    8.220   -3.684    3.379  -13.021  -13.007  -21.051
    2113    2.978   37.256   12.522   16.501   -2.998   -7.102   11.451   -4.634  -10.377  -15.558
    2114    2.505   19.610   13.429   12.836   -9.047  -13.744    9.962  -11.881  -11.984   -8.543
    2115    8.182   12.827    8.846    7.123  -14.627   -5.347   13.516  -12.503   -3.802    1.517
    2116   -8.271   18.079    5.771   12.599   -7.835   -8.668    9.031  -24.403  -11.144   -0.509
    2117  -18.572   38.537   -5.286   12.912    0.195   -2.242   12.183  -11.283  -13.151   -6.034
    2118    4.604    9.765    0.691   15.737   -7.439   -5.420   15.827  -25.684    3.498    1.067
    2119    6.331    6.914    6.684   17.293   -0.175   -8.115    8.263  -22.930    2.816   -2.262
    2120    2.236   25.520   11.283   17.914    0.959   -8.055    6.223   -4.636   -4.556   -6.551
    2121   -9.154   29.250    3.333   13.384   -8.307   -7.393    5.479   -9.817  -10.345  -13.440
    2122  -17.443   16.653   -3.657   17.330   -9.772   -8.352    5.974   -9.023   -8.816   -7.314
    2123   -7.709   32.374   -0.060    6.945   -6.186   -7.464   12.364  -13.273  -12.604  -13.353
    2124  -13.949   37.168    0.800    7.164    0.435  -14.426   12.795   -6.214  -15.846  -13.253
    2125   -3.133   32.431   -0.311    8.118  -10.778   -7.030   13.270  -12.314  -16.932  -15.742
    2126   -7.868   12.170    7.311    7.986  -11.152  -11.426    9.930  -20.340  -17.488   -8.945
    2127   -8.401   19.667   -0.860   15.575  -11.715  -11.847    9.808   -8.763  -13.599  -10.246
    2128  -20.238   18.767    0.226   15.736   -3.576  -10.851    8.786  -14.708  -14.641   -6.793
    2129  -30.418   21.573  -10.007   15.769   -8.470  -10.320    8.043  -13.042  -15.700   -5.510
    2130  -34.402   17.901  -15.056    8.573  -12.755   -8.526    9.483  -10.192   -7.792  -11.335
    2131  -44.367   32.188  -27.158   18.425   -9.878   -8.508    8.307    0.797  -14.532    1.151
    2132  -61.453   19.530  -31.268   21.247  -25.015  -12.918    4.678    4.134  -17.507    8.250
    2133  -71.001   24.247  -41.398   13.837  -24.094   -0.735    9.407   -1.710  -10.982    2.871
    2134  -50.800   18.062  -28.223   23.672  -27.336   -5.687    1.524   -1.706  -14.907    1.347
    2135  -43.655   15.115  -27.999   22.241  -23.453    2.847    7.523    0.404   -6.586   10.992
    2136  -41.285   37.080  -14.227   17.978  -18.646   -3.866    4.520   -4.937  -19.594    0.936
    2137  -31.352   45.745   -4.935   20.113   -1.936   -3.860   -1.609   -1.205  -15.022    1.191
    2138  -16.955   33.469   -1.568   16.132   -5.981    1.993    5.450   -9.443   -9.710   -1.169
    2139  -22.693   72.712   -3.929    8.556    4.921   -3.026    8.297   -1.884  -17.496   -3.582
    2140  -22.794   67.621   -3.747   14.731   -2.826   -1.072    4.859    3.567  -18.392  -18.198
    2141  -33.868   46.142   -7.209   17.162   -8.992   -5.442    7.113   -4.440  -18.944   -7.214
    2142  -15.403   29.401   -2.087   17.367  -11.403  -16.882    4.589   -5.126  -11.065   -8.920
    2143   -5.665   21.277    7.585   26.450  -12.951  -15.798    2.064   -4.819  -13.254   -1.517
    2144  -14.712   25.846    2.833   30.493  -11.317  -10.315   -2.949  -11.407  -17.468   -3.966
    2145  -13.692   34.402   -9.292   33.091  -12.296   -5.213    1.343    0.583   -8.627   -5.425
    2146  -22.877   34.744    3.213   21.551   -1.726   -8.642    2.165   -8.790  -14.406   -5.698
    2147  -34.828   31.198    2.975   20.725   -0.310  -10.877   -4.034   -6.359  -18.657   -7.367
    2148  -37.902   27.082  -12.177   18.079   -3.448  -15.414    4.889  -10.095  -11.683   -4.604
    2149  -23.380   39.060  -10.222   22.912  -10.568   -1.918    9.125    2.763  -16.449   -4.896
    2150  -12.401   34.398   -1.353   25.208   -5.444    1.250    0.139    3.171  -11.093   -4.034
    2151   -8.588   46.986    5.872   15.441    7.715   -9.511    1.029    5.353   -9.305  -14.710
    2152  -23.785   21.779   -5.605   15.546   -7.143  -12.421    1.852    7.975   -6.142   -6.688
    2153  -37.966   13.584  -17.721   15.544   -8.586   -9.846    5.020   -3.765   -5.836   -1.506
    2154  -33.855   35.824   -1.522   27.328    3.464  -12.642    1.386    3.889  -10.111   -9.283
    2155  -30.381    5.625   -8.307   18.344  -14.014  -12.973   -0.105  -14.753   -2.501   -4.546
    2156  -38.811   13.455  -15.420   15.866  -13.535  -15.967    8.215   -7.061   -6.767   -0.923
    2157  -47.623   21.550  -15.412   16.822  -11.791  -13.625    0.651   -2.420   -6.948   -6.229
    2158  -32.471   12.272  -11.385   21.457  -13.712  -13.163   -3.117   -7.891   -5.222   -9.683
    2159  -20.640   17.958  -10.018   16.223  -12.349   -9.669    6.869   -3.338   -3.046  -10.511
    2160  -35.379   16.068  -10.102   13.164  -11.448   -0.985    3.252   -0.537    3.711   -7.877
    2161  -30.525   30.022   -9.555   18.808  -17.340  -10.816    0.612   -3.019  -16.063  -17.536
    2162  -25.389   31.082   -1.007   15.771  -10.549  -10.965    3.077   -5.752  -12.964   -8.317
    2163  -39.722   39.771   -6.559    8.876   -0.695  -12.536    0.932   -1.309  -10.780   -2.316
    2164  -30.619   38.120   -7.853   14.835   -1.799   -9.623   10.947   -1.664  -10.654   -3.872
    2165  -36.866   12.780  -15.706   13.455  -15.967  -13.586   -0.333  -11.483   -7.251   -7.012
    2166  -37.462   38.463  -13.559   19.231   -4.412   -6.423   -0.276    4.285   -9.024  -13.748
    2167  -36.391   25.074  -13.319   20.885   -3.224   -6.155    5.273    4.203   -2.140   -2.464
    2168  -27.043   19.770   -8.044   10.178   -5.631   -8.875    5.043   -3.461    3.621   -3.246
    2169  -25.962   38.950   -9.608   16.624   -9.094   -3.828    8.898   -1.907   -5.199   -6.891
    2170  -37.119   36.826   -8.186   18.743   -4.953   -9.128    2.478    3.912  -10.198  -12.447
    2171  -23.540   23.409   -9.493   11.814   -7.365   -6.296    7.846   -6.269    2.409   -5.817
    2172  -37.966   11.841  -18.567   15.342  -15.875   -2.724    4.238    0.138    0.224   -8.308
    2173  -39.154   -0.315  -22.436    9.772  -15.750   -7.573    7.318   -4.898    6.875   -4.737
    2174  -38.147   17.297  -22.319    7.323   -6.460   -6.585    6.661   -1.475    6.186   -5.921
    2175  -35.400    2.897  -15.094   13.056  -12.308   -6.460    5.787    0.721    4.576   -8.119
    2176  -13.281    7.422    3.189   18.840  -11.810   -3.914    9.881   -3.655    1.232   -5.233
    2177   -9.705   11.166    0.869   19.672   -2.087  -10.936    6.823   -9.947    2.102  -10.565
    2178  -20.988   22.877    1.001   25.584    1.371  -12.170    6.580   -6.206   -7.134   -8.215
    2179  -13.979   19.597    1.743   12.586  -10.399   -3.080    4.611   -6.494   -6.044  -12.002
    2180  -27.106   22.425   -2.862   15.390   -5.023   -4.008   -2.102   -5.993   -8.333   -9.441
    2181   -7.888   18.716    2.314   16.054   -7.847   -5.292    8.508    2.777   -1.183   -7.398
    2182   -4.343    5.017    1.182   11.777   -3.873   -3.956    5.468   -0.981    5.013   -8.738
    2183  -17.446   31.622   -1.955   12.613    4.448   -1.775    2.257    4.614    1.535  -13.840
    2184  -31.242   22.999   -4.432    9.177   -6.706   -8.602    5.326    0.689   -4.675  -10.216
    2185   -5.768  -10.916   -5.167   22.109  -23.310   -8.072    4.765   -2.220    1.915   -5.231
    2186  -13.979    2.177   -6.721   12.721  -10.227   -9.444    3.968    0.107    3.099  -10.002
    2187  -32.759    8.272  -11.041   15.814  -15.594   -8.101    8.069    5.839   -0.635   -6.152
    2188  -28.733   10.558   -8.813   14.921  -11.866   -2.712    3.809   -3.462   -4.710  -16.929
    2189  -24.143    1.555  -12.985    8.517  -20.202   -3.838    6.579   -3.117   -0.739  -16.692
    2190  -52.498    1.223  -26.814    7.118  -26.239   -3.713    9.205   -1.406   -2.446   -4.043
    2191  -42.102   -3.102  -17.194    8.537  -22.526   -4.175    4.737   -3.805   -2.642   -2.956
    2192  -36.396  -14.554  -19.083    7.504  -23.829   -5.422    5.130   -8.664    8.826  -11.353
    2193  -36.337  -17.910  -21.806    4.941  -20.470   -4.593   13.550   -9.316   13.083   -8.493
    2194  -30.668  -13.381  -12.673    5.251  -24.331   -3.337    9.507  -13.756    9.876  -12.363
    2195  -40.266    1.353  -13.740    0.555  -14.692    1.505   11.369   -7.065   10.596   -8.546
    2196  -40.102   22.092  -20.936   10.837  -19.600    4.442   11.546    2.487    1.594  -24.732
    2197  -26.750    4.557  -17.458   -5.928  -10.470    4.560   15.999    5.409   15.352  -12.652
    2198  -46.854   10.474  -18.932   10.580  -15.746   -5.859    3.175    2.426   -0.985  -20.859
